year,month,day,week_day,hour,exits,arrivals
2022,6,7,Tuesday,15,3,9
2022,6,7,Tuesday,16,13,2
2022,6,7,Tuesday,17,16,1
2022,6,7,Tuesday,18,2,1
2022,6,7,Tuesday,19,3,4
2022,6,7,Tuesday,20,4,6
2022,6,7,Tuesday,21,2,0
2022,6,7,Tuesday,22,1,1
2022,6,7,Tuesday,23,0,0
2022,6,8,Wednesday,0,0,0
2022,6,8,Wednesday,1,0,0
2022,6,8,Wednesday,2,0,0
2022,6,8,Wednesday,3,0,0
2022,6,8,Wednesday,4,0,0
2022,6,8,Wednesday,5,0,0
2022,6,8,Wednesday,6,0,1
2022,6,8,Wednesday,7,0,6
2022,6,8,Wednesday,8,4,20
2022,6,8,Wednesday,9,3,3
2022,6,8,Wednesday,10,4,5
2022,6,8,Wednesday,11,7,4
2022,6,8,Wednesday,12,3,2
2022,6,8,Wednesday,13,11,4
2022,6,8,Wednesday,14,9,4
2022,6,8,Wednesday,15,5,6
2022,6,8,Wednesday,16,11,2
2022,6,8,Wednesday,17,2,2
2022,6,8,Wednesday,18,5,6
2022,6,8,Wednesday,19,3,2
2022,6,8,Wednesday,20,3,4
2022,6,8,Wednesday,21,2,0
2022,6,8,Wednesday,22,1,1
2022,6,8,Wednesday,23,0,0
2022,6,9,Thursday,0,0,1
2022,6,9,Thursday,1,1,0
2022,6,9,Thursday,2,0,0
2022,6,9,Thursday,3,0,0
2022,6,9,Thursday,4,0,0
2022,6,9,Thursday,5,0,0
2022,6,9,Thursday,6,0,0
2022,6,9,Thursday,7,0,13
2022,6,9,Thursday,8,2,9
2022,6,9,Thursday,9,3,5
2022,6,9,Thursday,10,7,4
2022,6,9,Thursday,11,1,6
2022,6,9,Thursday,12,3,3
2022,6,9,Thursday,13,7,4
2022,6,9,Thursday,14,13,9
2022,6,9,Thursday,15,10,10
2022,6,9,Thursday,16,20,6
2022,6,9,Thursday,17,3,3
2022,6,9,Thursday,18,6,6
2022,6,9,Thursday,19,8,7
2022,6,9,Thursday,20,4,4
2022,6,9,Thursday,21,2,2
2022,6,9,Thursday,22,0,0
2022,6,9,Thursday,23,0,0
2022,6,10,Friday,0,0,0
2022,6,10,Friday,1,0,0
2022,6,10,Friday,2,0,0
2022,6,10,Friday,3,0,0
2022,6,10,Friday,4,0,1
2022,6,10,Friday,5,0,0
2022,6,10,Friday,6,0,0
2022,6,10,Friday,7,0,5
2022,6,10,Friday,8,0,12
2022,6,10,Friday,9,2,4
2022,6,10,Friday,10,1,2
2022,6,10,Friday,11,1,2
2022,6,10,Friday,12,12,2
2022,6,10,Friday,13,9,3
2022,6,10,Friday,14,10,8
2022,6,10,Friday,15,7,6
2022,6,10,Friday,16,2,2
2022,6,10,Friday,17,2,3
2022,6,10,Friday,18,2,1
2022,6,10,Friday,19,4,3
2022,6,10,Friday,20,4,3
2022,6,10,Friday,21,1,1
2022,6,10,Friday,22,4,3
2022,6,10,Friday,23,0,0
2022,6,11,Saturday,0,1,4
2022,6,11,Saturday,1,5,4
2022,6,11,Saturday,2,2,0
2022,6,11,Saturday,3,0,0
2022,6,11,Saturday,4,0,0
2022,6,11,Saturday,5,0,0
2022,6,11,Saturday,6,0,0
2022,6,11,Saturday,7,0,1
2022,6,11,Saturday,8,0,1
2022,6,11,Saturday,9,0,3
2022,6,11,Saturday,10,1,4
2022,6,11,Saturday,11,1,6
2022,6,11,Saturday,12,1,1
2022,6,11,Saturday,13,4,1
2022,6,11,Saturday,14,6,3
2022,6,11,Saturday,15,1,8
2022,6,11,Saturday,16,3,6
2022,6,11,Saturday,17,2,1
2022,6,11,Saturday,18,4,2
2022,6,11,Saturday,19,4,0
2022,6,11,Saturday,20,10,2
2022,6,11,Saturday,21,2,3
2022,6,11,Saturday,22,3,1
2022,6,11,Saturday,23,0,1
2022,6,12,Sunday,0,1,0
2022,6,12,Sunday,1,0,1
2022,6,12,Sunday,2,0,3
2022,6,12,Sunday,3,3,0
2022,6,12,Sunday,4,0,0
2022,6,12,Sunday,5,0,0
2022,6,12,Sunday,6,0,1
2022,6,12,Sunday,7,0,0
2022,6,12,Sunday,8,0,0
2022,6,12,Sunday,9,0,7
2022,6,12,Sunday,10,1,2
2022,6,12,Sunday,11,1,4
2022,6,12,Sunday,12,1,1
2022,6,12,Sunday,13,3,1
2022,6,12,Sunday,14,4,5
2022,6,12,Sunday,15,1,6
2022,6,12,Sunday,16,3,9
2022,6,12,Sunday,17,1,0
2022,6,12,Sunday,18,6,2
2022,6,12,Sunday,19,7,2
2022,6,12,Sunday,20,16,1
2022,6,12,Sunday,21,2,2
2022,6,12,Sunday,22,1,1
2022,6,12,Sunday,23,0,0
2022,6,13,Monday,0,1,1
2022,6,13,Monday,1,0,0
2022,6,13,Monday,2,0,0
2022,6,13,Monday,3,0,0
2022,6,13,Monday,4,0,0
2022,6,13,Monday,5,0,0
2022,6,13,Monday,6,0,0
2022,6,13,Monday,7,1,13
2022,6,13,Monday,8,1,8
2022,6,13,Monday,9,3,10
2022,6,13,Monday,10,4,2
2022,6,13,Monday,11,2,5
2022,6,13,Monday,12,7,4
2022,6,13,Monday,13,15,4
2022,6,13,Monday,14,12,9
2022,6,13,Monday,15,5,6
2022,6,13,Monday,16,4,6
2022,6,13,Monday,17,14,5
2022,6,13,Monday,18,0,0
2022,6,13,Monday,19,5,2
2022,6,13,Monday,20,3,4
2022,6,13,Monday,21,1,0
2022,6,13,Monday,22,1,1
2022,6,13,Monday,23,1,1
2022,6,14,Tuesday,0,1,1
2022,6,14,Tuesday,1,0,0
2022,6,14,Tuesday,2,0,0
2022,6,14,Tuesday,3,0,0
2022,6,14,Tuesday,4,0,0
2022,6,14,Tuesday,5,0,0
2022,6,14,Tuesday,6,0,0
2022,6,14,Tuesday,7,1,5
2022,6,14,Tuesday,8,1,15
2022,6,14,Tuesday,9,3,5
2022,6,14,Tuesday,10,3,5
2022,6,14,Tuesday,11,1,1
2022,6,14,Tuesday,12,1,0
2022,6,14,Tuesday,13,21,4
2022,6,14,Tuesday,14,9,4
2022,6,14,Tuesday,15,1,1
2022,6,14,Tuesday,16,1,1
2022,6,14,Tuesday,17,2,2
2022,6,14,Tuesday,18,2,2
2022,6,14,Tuesday,19,3,3
2022,6,14,Tuesday,20,1,3
2022,6,14,Tuesday,21,4,3
2022,6,14,Tuesday,22,1,0
2022,6,14,Tuesday,23,2,2
2022,6,15,Wednesday,0,0,1
2022,6,15,Wednesday,1,1,2
2022,6,15,Wednesday,2,1,0
2022,6,15,Wednesday,3,0,0
2022,6,15,Wednesday,4,0,0
2022,6,15,Wednesday,5,0,0
2022,6,15,Wednesday,6,0,0
2022,6,15,Wednesday,7,2,6
2022,6,15,Wednesday,8,0,14
2022,6,15,Wednesday,9,1,3
2022,6,15,Wednesday,10,8,2
2022,6,15,Wednesday,11,3,6
2022,6,15,Wednesday,12,6,4
2022,6,15,Wednesday,13,8,4
2022,6,15,Wednesday,14,11,8
2022,6,15,Wednesday,15,7,3
2022,6,15,Wednesday,16,7,2
2022,6,15,Wednesday,17,2,3
2022,6,15,Wednesday,18,5,3
2022,6,15,Wednesday,19,4,4
2022,6,15,Wednesday,20,2,3
2022,6,15,Wednesday,21,3,2
2022,6,15,Wednesday,22,0,0
2022,6,15,Wednesday,23,1,1
2022,6,16,Thursday,0,0,0
2022,6,16,Thursday,1,0,0
2022,6,16,Thursday,2,0,0
2022,6,16,Thursday,3,0,0
2022,6,16,Thursday,4,0,0
2022,6,16,Thursday,5,0,1
2022,6,16,Thursday,6,0,0
2022,6,16,Thursday,7,2,3
2022,6,16,Thursday,8,2,18
2022,6,16,Thursday,9,1,5
2022,6,16,Thursday,10,3,3
2022,6,16,Thursday,11,6,4
2022,6,16,Thursday,12,3,1
2022,6,16,Thursday,13,19,3
2022,6,16,Thursday,14,2,2
2022,6,16,Thursday,15,4,4
2022,6,16,Thursday,16,6,5
2022,6,16,Thursday,17,4,4
2022,6,16,Thursday,18,1,1
2022,6,16,Thursday,19,3,4
2022,6,16,Thursday,20,5,3
2022,6,16,Thursday,21,1,0
2022,6,16,Thursday,22,1,1
2022,6,16,Thursday,23,0,1
2022,6,17,Friday,0,1,0
2022,6,17,Friday,1,1,2
2022,6,17,Friday,2,1,0
2022,6,17,Friday,3,0,0
2022,6,17,Friday,4,0,0
2022,6,17,Friday,5,0,0
2022,6,17,Friday,6,0,1
2022,6,17,Friday,7,0,4
2022,6,17,Friday,8,3,8
2022,6,17,Friday,9,0,10
2022,6,17,Friday,10,3,6
2022,6,17,Friday,11,6,7
2022,6,17,Friday,12,3,1
2022,6,17,Friday,13,11,0
2022,6,17,Friday,14,11,5
2022,6,17,Friday,15,5,1
2022,6,17,Friday,16,5,8
2022,6,17,Friday,17,4,3
2022,6,17,Friday,18,2,0
2022,6,17,Friday,19,4,4
2022,6,17,Friday,20,2,2
2022,6,17,Friday,21,2,2
2022,6,17,Friday,22,3,3
2022,6,17,Friday,23,1,1
2022,6,18,Saturday,0,1,0
2022,6,18,Saturday,1,0,0
2022,6,18,Saturday,2,0,0
2022,6,18,Saturday,3,0,0
2022,6,18,Saturday,4,3,1
2022,6,18,Saturday,5,1,0
2022,6,18,Saturday,6,0,0
2022,6,18,Saturday,7,0,0
2022,6,18,Saturday,8,1,1
2022,6,18,Saturday,9,1,5
2022,6,18,Saturday,10,0,5
2022,6,18,Saturday,11,1,1
2022,6,18,Saturday,12,0,0
2022,6,18,Saturday,13,2,0
2022,6,18,Saturday,14,4,3
2022,6,18,Saturday,15,1,1
2022,6,18,Saturday,16,0,5
2022,6,18,Saturday,17,0,3
2022,6,18,Saturday,18,3,1
2022,6,18,Saturday,19,4,1
2022,6,18,Saturday,20,8,1
2022,6,18,Saturday,21,0,0
2022,6,18,Saturday,22,0,0
2022,6,18,Saturday,23,2,2
2022,6,19,Sunday,0,0,0
2022,6,19,Sunday,1,0,0
2022,6,19,Sunday,2,0,0
2022,6,19,Sunday,3,0,1
2022,6,19,Sunday,4,0,0
2022,6,19,Sunday,5,0,1
2022,6,19,Sunday,6,0,0
2022,6,19,Sunday,7,0,0
2022,6,19,Sunday,8,1,4
2022,6,19,Sunday,9,0,7
2022,6,19,Sunday,10,0,3
2022,6,19,Sunday,11,3,2
2022,6,19,Sunday,12,0,2
2022,6,19,Sunday,13,4,3
2022,6,19,Sunday,14,2,0
2022,6,19,Sunday,15,0,3
2022,6,19,Sunday,16,1,3
2022,6,19,Sunday,17,0,2
2022,6,19,Sunday,18,3,0
2022,6,19,Sunday,19,8,0
2022,6,19,Sunday,20,7,0
2022,6,19,Sunday,21,0,2
2022,6,19,Sunday,22,2,0
2022,6,19,Sunday,23,0,0
2022,6,20,Monday,0,0,1
2022,6,20,Monday,1,0,0
2022,6,20,Monday,2,0,0
2022,6,20,Monday,3,0,0
2022,6,20,Monday,4,0,0
2022,6,20,Monday,5,0,0
2022,6,20,Monday,6,0,1
2022,6,20,Monday,7,1,3
2022,6,20,Monday,8,2,6
2022,6,20,Monday,9,3,16
2022,6,20,Monday,10,2,3
2022,6,20,Monday,11,5,2
2022,6,20,Monday,12,5,3
2022,6,20,Monday,13,14,0
2022,6,20,Monday,14,5,7
2022,6,20,Monday,15,8,9
2022,6,20,Monday,16,11,5
2022,6,20,Monday,17,4,4
2022,6,20,Monday,18,2,3
2022,6,20,Monday,19,0,1
2022,6,20,Monday,20,2,1
2022,6,20,Monday,21,1,1
2022,6,20,Monday,22,1,0
2022,6,20,Monday,23,3,2
2022,6,21,Tuesday,0,0,0
2022,6,21,Tuesday,1,0,0
2022,6,21,Tuesday,2,0,0
2022,6,21,Tuesday,3,0,0
2022,6,21,Tuesday,4,0,0
2022,6,21,Tuesday,5,0,0
2022,6,21,Tuesday,6,0,0
2022,6,21,Tuesday,7,0,4
2022,6,21,Tuesday,8,2,7
2022,6,21,Tuesday,9,2,6
2022,6,21,Tuesday,10,1,4
2022,6,21,Tuesday,11,0,6
2022,6,21,Tuesday,12,3,1
2022,6,21,Tuesday,13,6,0
2022,6,21,Tuesday,14,5,9
2022,6,21,Tuesday,15,13,5
2022,6,21,Tuesday,16,8,5
2022,6,21,Tuesday,17,11,6
2022,6,21,Tuesday,18,4,5
2022,6,21,Tuesday,19,2,0
2022,6,21,Tuesday,20,0,0
2022,6,21,Tuesday,21,1,1
2022,6,21,Tuesday,22,0,0
2022,6,21,Tuesday,23,1,1
2022,6,22,Wednesday,0,0,0
2022,6,22,Wednesday,1,0,0
2022,6,22,Wednesday,2,0,0
2022,6,22,Wednesday,3,0,0
2022,6,22,Wednesday,4,0,0
2022,6,22,Wednesday,5,0,0
2022,6,22,Wednesday,6,0,0
2022,6,22,Wednesday,7,0,1
2022,6,22,Wednesday,8,1,14
2022,6,22,Wednesday,9,0,7
2022,6,22,Wednesday,10,2,2
2022,6,22,Wednesday,11,2,2
2022,6,22,Wednesday,12,2,3
2022,6,22,Wednesday,13,6,4
2022,6,22,Wednesday,14,12,6
2022,6,22,Wednesday,15,10,4
2022,6,22,Wednesday,16,11,3
2022,6,22,Wednesday,17,4,3
2022,6,22,Wednesday,18,4,5
2022,6,22,Wednesday,19,3,2
2022,6,22,Wednesday,20,3,3
2022,6,22,Wednesday,21,2,2
2022,6,22,Wednesday,22,3,3
2022,6,22,Wednesday,23,1,0
2022,6,23,Thursday,0,0,0
2022,6,23,Thursday,1,0,0
2022,6,23,Thursday,2,0,0
2022,6,23,Thursday,3,0,0
2022,6,23,Thursday,4,0,0
2022,6,23,Thursday,5,0,0
2022,6,23,Thursday,6,0,0
2022,6,23,Thursday,7,1,2
2022,6,23,Thursday,8,1,13
2022,6,23,Thursday,9,4,4
2022,6,23,Thursday,10,2,2
2022,6,23,Thursday,11,0,4
2022,6,23,Thursday,12,7,2
2022,6,23,Thursday,13,8,4
2022,6,23,Thursday,14,6,5
2022,6,23,Thursday,15,7,2
2022,6,23,Thursday,16,4,2
2022,6,23,Thursday,17,0,0
2022,6,23,Thursday,18,1,2
2022,6,23,Thursday,19,2,1
2022,6,23,Thursday,20,0,0
2022,6,23,Thursday,21,0,0
2022,6,23,Thursday,22,0,0
2022,6,23,Thursday,23,0,0
2022,6,24,Friday,0,0,0
2022,6,24,Friday,1,0,0
2022,6,24,Friday,2,0,0
2022,6,24,Friday,3,0,0
2022,6,24,Friday,4,0,1
2022,6,24,Friday,5,1,0
2022,6,24,Friday,6,0,1
2022,6,24,Friday,7,0,0
2022,6,24,Friday,8,0,0
2022,6,24,Friday,9,0,2
2022,6,24,Friday,10,1,0
2022,6,24,Friday,11,0,0
2022,6,24,Friday,12,1,2
2022,6,24,Friday,13,0,0
2022,6,24,Friday,14,1,3
2022,6,24,Friday,15,0,0
2022,6,24,Friday,16,3,0
2022,6,24,Friday,17,1,2
2022,6,24,Friday,18,3,0
2022,6,24,Friday,19,0,1
2022,6,24,Friday,20,1,3
2022,6,24,Friday,21,0,0
2022,6,24,Friday,22,3,1
2022,6,24,Friday,23,0,0
2022,6,25,Saturday,0,0,1
2022,6,25,Saturday,1,0,1
2022,6,25,Saturday,2,2,0
2022,6,25,Saturday,3,0,0
2022,6,25,Saturday,4,0,0
2022,6,25,Saturday,5,0,0
2022,6,25,Saturday,6,0,1
2022,6,25,Saturday,7,0,0
2022,6,25,Saturday,8,1,2
2022,6,25,Saturday,9,0,1
2022,6,25,Saturday,10,0,2
2022,6,25,Saturday,11,2,2
2022,6,25,Saturday,12,1,1
2022,6,25,Saturday,13,4,1
2022,6,25,Saturday,14,1,2
2022,6,25,Saturday,15,1,2
2022,6,25,Saturday,16,4,2
2022,6,25,Saturday,17,2,2
2022,6,25,Saturday,18,0,0
2022,6,25,Saturday,19,3,1
2022,6,25,Saturday,20,0,0
2022,6,25,Saturday,21,0,0
2022,6,25,Saturday,22,0,0
2022,6,25,Saturday,23,1,1
2022,6,26,Sunday,0,0,0
2022,6,26,Sunday,1,0,0
2022,6,26,Sunday,2,0,0
2022,6,26,Sunday,3,0,0
2022,6,26,Sunday,4,0,0
2022,6,26,Sunday,5,0,0
2022,6,26,Sunday,6,0,0
2022,6,26,Sunday,7,0,0
2022,6,26,Sunday,8,0,0
2022,6,26,Sunday,9,0,1
2022,6,26,Sunday,10,1,3
2022,6,26,Sunday,11,2,1
2022,6,26,Sunday,12,1,1
2022,6,26,Sunday,13,1,2
2022,6,26,Sunday,14,1,2
2022,6,26,Sunday,15,2,1
2022,6,26,Sunday,16,4,4
2022,6,26,Sunday,17,1,0
2022,6,26,Sunday,18,2,2
2022,6,26,Sunday,19,8,2
2022,6,26,Sunday,20,2,1
2022,6,26,Sunday,21,10,2
2022,6,26,Sunday,22,0,0
2022,6,26,Sunday,23,0,0
2022,6,27,Monday,0,0,0
2022,6,27,Monday,1,0,0
2022,6,27,Monday,2,0,0
2022,6,27,Monday,3,0,0
2022,6,27,Monday,4,0,0
2022,6,27,Monday,5,0,0
2022,6,27,Monday,6,0,1
2022,6,27,Monday,7,3,12
2022,6,27,Monday,8,2,10
2022,6,27,Monday,9,1,7
2022,6,27,Monday,10,3,4
2022,6,27,Monday,11,5,5
2022,6,27,Monday,12,4,1
2022,6,27,Monday,13,10,2
2022,6,27,Monday,14,7,3
2022,6,27,Monday,15,7,2
2022,6,27,Monday,16,5,8
2022,6,27,Monday,17,10,2
2022,6,27,Monday,18,3,4
2022,6,27,Monday,19,5,4
2022,6,27,Monday,20,2,1
2022,6,27,Monday,21,1,1
2022,6,27,Monday,22,0,0
2022,6,27,Monday,23,0,0
2022,6,28,Tuesday,0,0,0
2022,6,28,Tuesday,1,0,0
2022,6,28,Tuesday,2,0,0
2022,6,28,Tuesday,3,0,0
2022,6,28,Tuesday,4,0,0
2022,6,28,Tuesday,5,0,0
2022,6,28,Tuesday,6,0,0
2022,6,28,Tuesday,7,1,6
2022,6,28,Tuesday,8,2,10
2022,6,28,Tuesday,9,3,9
2022,6,28,Tuesday,10,2,6
2022,6,28,Tuesday,11,2,1
2022,6,28,Tuesday,12,1,0
2022,6,28,Tuesday,13,8,4
2022,6,28,Tuesday,14,9,3
2022,6,28,Tuesday,15,10,3
2022,6,28,Tuesday,16,8,4
2022,6,28,Tuesday,17,1,1
2022,6,28,Tuesday,18,2,3
2022,6,28,Tuesday,19,3,2
2022,6,28,Tuesday,20,0,1
2022,6,28,Tuesday,21,2,1
2022,6,28,Tuesday,22,2,2
2022,6,28,Tuesday,23,2,1
2022,6,29,Wednesday,0,1,1
2022,6,29,Wednesday,1,0,0
2022,6,29,Wednesday,2,0,0
2022,6,29,Wednesday,3,0,0
2022,6,29,Wednesday,4,0,0
2022,6,29,Wednesday,5,0,0
2022,6,29,Wednesday,6,0,0
2022,6,29,Wednesday,7,0,4
2022,6,29,Wednesday,8,2,4
2022,6,29,Wednesday,9,1,13
2022,6,29,Wednesday,10,1,9
2022,6,29,Wednesday,11,1,0
2022,6,29,Wednesday,12,4,4
2022,6,29,Wednesday,13,3,3
2022,6,29,Wednesday,14,5,6
2022,6,29,Wednesday,15,6,2
2022,6,29,Wednesday,16,14,3
2022,6,29,Wednesday,17,15,4
2022,6,29,Wednesday,18,4,5
2022,6,29,Wednesday,19,2,1
2022,6,29,Wednesday,20,1,2
2022,6,29,Wednesday,21,1,3
2022,6,29,Wednesday,22,3,1
2022,6,29,Wednesday,23,1,0
2022,6,30,Thursday,0,0,0
2022,6,30,Thursday,1,0,0
2022,6,30,Thursday,2,0,0
2022,6,30,Thursday,3,0,0
2022,6,30,Thursday,4,0,0
2022,6,30,Thursday,5,0,0
2022,6,30,Thursday,6,0,0
2022,6,30,Thursday,7,0,3
2022,6,30,Thursday,8,2,7
2022,6,30,Thursday,9,1,11
2022,6,30,Thursday,10,2,11
2022,6,30,Thursday,11,1,3
2022,6,30,Thursday,12,4,3
2022,6,30,Thursday,13,8,1
2022,6,30,Thursday,14,8,6
2022,6,30,Thursday,15,7,3
2022,6,30,Thursday,16,8,6
2022,6,30,Thursday,17,13,2
2022,6,30,Thursday,18,3,4
2022,6,30,Thursday,19,1,1
2022,6,30,Thursday,20,1,1
2022,6,30,Thursday,21,2,1
2022,6,30,Thursday,22,0,0
2022,6,30,Thursday,23,0,2
2022,7,1,Friday,0,3,1
2022,7,1,Friday,1,0,0
2022,7,1,Friday,2,0,0
2022,7,1,Friday,3,0,0
2022,7,1,Friday,4,0,0
2022,7,1,Friday,5,0,0
2022,7,1,Friday,6,0,1
2022,7,1,Friday,7,2,4
2022,7,1,Friday,8,2,6
2022,7,1,Friday,9,2,9
2022,7,1,Friday,10,6,9
2022,7,1,Friday,11,3,9
2022,7,1,Friday,12,2,4
2022,7,1,Friday,13,5,0
2022,7,1,Friday,14,5,2
2022,7,1,Friday,15,14,3
2022,7,1,Friday,16,7,3
2022,7,1,Friday,17,2,3
2022,7,1,Friday,18,4,1
2022,7,1,Friday,19,2,1
2022,7,1,Friday,20,3,4
2022,7,1,Friday,21,2,1
2022,7,1,Friday,22,0,0
2022,7,1,Friday,23,0,0
2022,7,2,Saturday,0,0,0
2022,7,2,Saturday,1,0,2
2022,7,2,Saturday,2,1,0
2022,7,2,Saturday,3,0,0
2022,7,2,Saturday,4,0,0
2022,7,2,Saturday,5,1,1
2022,7,2,Saturday,6,0,0
2022,7,2,Saturday,7,0,0
2022,7,2,Saturday,8,0,0
2022,7,2,Saturday,9,0,3
2022,7,2,Saturday,10,2,0
2022,7,2,Saturday,11,1,1
2022,7,2,Saturday,12,1,1
2022,7,2,Saturday,13,0,0
2022,7,2,Saturday,14,4,3
2022,7,2,Saturday,15,0,5
2022,7,2,Saturday,16,3,3
2022,7,2,Saturday,17,4,1
2022,7,2,Saturday,18,2,1
2022,7,2,Saturday,19,3,1
2022,7,2,Saturday,20,1,1
2022,7,2,Saturday,21,1,0
2022,7,2,Saturday,22,0,0
2022,7,2,Saturday,23,0,0
2022,7,3,Sunday,0,0,0
2022,7,3,Sunday,1,0,0
2022,7,3,Sunday,2,0,0
2022,7,3,Sunday,3,0,0
2022,7,3,Sunday,4,0,0
2022,7,3,Sunday,5,0,0
2022,7,3,Sunday,6,0,0
2022,7,3,Sunday,7,0,0
2022,7,3,Sunday,8,0,0
2022,7,3,Sunday,9,0,0
2022,7,3,Sunday,10,0,1
2022,7,3,Sunday,11,0,2
2022,7,3,Sunday,12,1,0
2022,7,3,Sunday,13,2,0
2022,7,3,Sunday,14,0,0
2022,7,3,Sunday,15,0,0
2022,7,3,Sunday,16,0,1
2022,7,3,Sunday,17,1,0
2022,7,3,Sunday,18,0,2
2022,7,3,Sunday,19,1,0
2022,7,3,Sunday,20,3,3
2022,7,3,Sunday,21,1,1
2022,7,3,Sunday,22,1,2
2022,7,3,Sunday,23,2,0
2022,7,4,Monday,0,0,0
2022,7,4,Monday,1,0,0
2022,7,4,Monday,2,0,0
2022,7,4,Monday,3,0,0
2022,7,4,Monday,4,0,0
2022,7,4,Monday,5,0,0
2022,7,4,Monday,6,0,1
2022,7,4,Monday,7,1,5
2022,7,4,Monday,8,2,10
2022,7,4,Monday,9,3,9
2022,7,4,Monday,10,2,9
2022,7,4,Monday,11,4,3
2022,7,4,Monday,12,3,1
2022,7,4,Monday,13,1,0
2022,7,4,Monday,14,6,1
2022,7,4,Monday,15,2,3
2022,7,4,Monday,16,10,5
2022,7,4,Monday,17,11,1
2022,7,4,Monday,18,1,0
2022,7,4,Monday,19,1,1
2022,7,4,Monday,20,1,2
2022,7,4,Monday,21,1,1
2022,7,4,Monday,22,1,0
2022,7,4,Monday,23,1,1
2022,7,5,Tuesday,0,0,0
2022,7,5,Tuesday,1,0,1
2022,7,5,Tuesday,2,0,0
2022,7,5,Tuesday,3,0,0
2022,7,5,Tuesday,4,0,0
2022,7,5,Tuesday,5,0,0
2022,7,5,Tuesday,6,1,0
2022,7,5,Tuesday,7,0,8
2022,7,5,Tuesday,8,2,7
2022,7,5,Tuesday,9,0,8
2022,7,5,Tuesday,10,1,4
2022,7,5,Tuesday,11,2,5
2022,7,5,Tuesday,12,7,0
2022,7,5,Tuesday,13,3,2
2022,7,5,Tuesday,14,8,4
2022,7,5,Tuesday,15,8,3
2022,7,5,Tuesday,16,11,5
2022,7,5,Tuesday,17,5,1
2022,7,5,Tuesday,18,2,2
2022,7,5,Tuesday,19,3,1
2022,7,5,Tuesday,20,1,1
2022,7,5,Tuesday,21,0,0
2022,7,5,Tuesday,22,0,0
2022,7,5,Tuesday,23,0,0
2022,7,6,Wednesday,0,0,1
2022,7,6,Wednesday,1,0,0
2022,7,6,Wednesday,2,0,0
2022,7,6,Wednesday,3,0,0
2022,7,6,Wednesday,4,0,0
2022,7,6,Wednesday,5,0,0
2022,7,6,Wednesday,6,0,1
2022,7,6,Wednesday,7,1,0
2022,7,6,Wednesday,8,0,6
2022,7,6,Wednesday,9,2,11
2022,7,6,Wednesday,10,0,7
2022,7,6,Wednesday,11,1,1
2022,7,6,Wednesday,12,3,0
2022,7,6,Wednesday,13,2,4
2022,7,6,Wednesday,14,4,2
2022,7,6,Wednesday,15,7,0
2022,7,6,Wednesday,16,9,0
2022,7,6,Wednesday,17,7,2
2022,7,6,Wednesday,18,2,2
2022,7,6,Wednesday,19,3,3
2022,7,6,Wednesday,20,2,2
2022,7,6,Wednesday,21,0,1
2022,7,6,Wednesday,22,1,0
2022,7,6,Wednesday,23,0,0
2022,7,7,Thursday,0,0,0
2022,7,7,Thursday,1,0,0
2022,7,7,Thursday,2,0,0
2022,7,7,Thursday,3,0,0
2022,7,7,Thursday,4,0,0
2022,7,7,Thursday,5,0,0
2022,7,7,Thursday,6,0,0
2022,7,7,Thursday,7,0,2
2022,7,7,Thursday,8,1,6
2022,7,7,Thursday,9,4,7
2022,7,7,Thursday,10,0,5
2022,7,7,Thursday,11,0,1
2022,7,7,Thursday,12,5,2
2022,7,7,Thursday,13,4,7
2022,7,7,Thursday,14,2,0
2022,7,7,Thursday,15,7,2
2022,7,7,Thursday,16,1,2
2022,7,7,Thursday,17,14,0
2022,7,7,Thursday,18,0,1
2022,7,7,Thursday,19,2,3
2022,7,7,Thursday,20,3,1
2022,7,7,Thursday,21,1,1
2022,7,7,Thursday,22,1,1
2022,7,7,Thursday,23,0,1
2022,7,8,Friday,0,1,0
2022,7,8,Friday,1,0,0
2022,7,8,Friday,2,0,0
2022,7,8,Friday,3,0,1
2022,7,8,Friday,4,1,0
2022,7,8,Friday,5,0,0
2022,7,8,Friday,6,0,0
2022,7,8,Friday,7,0,1
2022,7,8,Friday,8,1,1
2022,7,8,Friday,9,3,3
2022,7,8,Friday,10,0,7
2022,7,8,Friday,11,2,3
2022,7,8,Friday,12,5,2
2022,7,8,Friday,13,5,4
2022,7,8,Friday,14,5,2
2022,7,8,Friday,15,4,0
2022,7,8,Friday,16,1,1
2022,7,8,Friday,17,0,0
2022,7,8,Friday,18,1,1
2022,7,8,Friday,19,1,2
2022,7,8,Friday,20,1,0
2022,7,8,Friday,21,0,0
2022,7,8,Friday,22,2,2
2022,7,8,Friday,23,0,0
2022,7,9,Saturday,0,0,0
2022,7,9,Saturday,1,0,0
2022,7,9,Saturday,2,0,0
2022,7,9,Saturday,3,0,0
2022,7,9,Saturday,4,0,0
2022,7,9,Saturday,5,0,0
2022,7,9,Saturday,6,0,0
2022,7,9,Saturday,7,0,0
2022,7,9,Saturday,8,0,0
2022,7,9,Saturday,9,0,0
2022,7,9,Saturday,10,0,1
2022,7,9,Saturday,11,0,1
2022,7,9,Saturday,12,0,1
2022,7,9,Saturday,13,3,0
2022,7,9,Saturday,14,0,1
2022,7,9,Saturday,15,2,1
2022,7,9,Saturday,16,0,0
2022,7,9,Saturday,17,0,0
2022,7,9,Saturday,18,0,1
2022,7,9,Saturday,19,2,1
2022,7,9,Saturday,20,0,3
2022,7,9,Saturday,21,0,0
2022,7,9,Saturday,22,3,0
