time,temperature,rain,windspeed,month,day_month,hour
1687464000,22.9,0.0,6.6,6,22,22
1687467600,22.5,0.0,3.7,6,22,23
1687471200,22.2,0.0,6.9,6,23,0
1687474800,22.1,0.0,6.5,6,23,1
1687478400,21.8,0.0,6.1,6,23,2
1687482000,20.9,0.0,7.2,6,23,3
1687485600,20.6,0.0,7.6,6,23,4
1687489200,20.0,0.0,7.2,6,23,5
1687492800,20.1,0.0,7.7,6,23,6
1687496400,20.0,0.0,7.4,6,23,7
1687500000,21.2,0.0,6.1,6,23,8
1687503600,23.1,0.0,5.4,6,23,9
1687507200,24.5,0.0,5.4,6,23,10
1687510800,25.6,0.0,5.7,6,23,11
1687514400,26.5,0.0,11.0,6,23,12
1687518000,27.5,0.0,12.1,6,23,13
1687521600,28.2,0.0,12.4,6,23,14
1687525200,28.5,0.0,15.0,6,23,15
1687528800,28.8,0.0,16.1,6,23,16
1687532400,28.0,0.0,17.1,6,23,17
1687536000,27.0,0.0,17.2,6,23,18
1687539600,25.9,0.0,15.3,6,23,19
1687543200,24.8,0.0,11.9,6,23,20
1687546800,23.8,0.0,7.6,6,23,21
1687550400,23.0,0.0,4.2,6,23,22
1687554000,22.6,0.0,2.3,6,23,23
1687557600,22.3,0.0,5.0,6,24,0
1687561200,22.2,0.0,4.7,6,24,1
1687564800,21.7,0.0,4.4,6,24,2
1687568400,20.9,0.0,4.9,6,24,3
1687572000,20.5,0.0,5.1,6,24,4
1687575600,20.2,0.0,4.8,6,24,5
1687579200,20.0,0.0,4.3,6,24,6
1687582800,19.5,0.0,2.4,6,24,7
1687586400,21.2,0.0,1.1,6,24,8
1687590000,23.5,0.0,3.1,6,24,9
1687593600,24.8,0.0,5.1,6,24,10
1687597200,25.8,0.0,7.6,6,24,11
1687600800,26.7,0.0,9.4,6,24,12
1687604400,27.2,0.0,10.7,6,24,13
1687608000,27.5,0.0,10.3,6,24,14
1687611600,27.9,0.0,11.6,6,24,15
1687615200,27.9,0.0,13.0,6,24,16
1687618800,27.4,0.0,12.3,6,24,17
1687622400,27.1,0.0,11.7,6,24,18
1687626000,26.7,0.0,10.8,6,24,19
1687629600,26.0,0.0,9.7,6,24,20
1687633200,25.0,0.0,7.6,6,24,21
1687636800,24.1,0.0,4.0,6,24,22
1687640400,23.5,0.0,2.5,6,24,23
1687644000,23.1,0.0,4.6,6,25,0
1687647600,22.3,0.0,6.1,6,25,1
1687651200,21.8,0.0,6.5,6,25,2
1687654800,21.4,0.0,6.9,6,25,3
1687658400,21.2,0.0,6.1,6,25,4
1687662000,20.9,0.0,5.9,6,25,5
1687665600,20.6,0.0,5.5,6,25,6
1687669200,20.4,0.0,5.8,6,25,7
1687672800,22.3,0.0,4.6,6,25,8
1687676400,24.5,0.0,0.7,6,25,9
1687680000,26.3,0.0,4.0,6,25,10
1687683600,27.5,0.0,7.3,6,25,11
1687687200,28.4,0.0,11.4,6,25,12
1687690800,29.0,0.0,13.3,6,25,13
1687694400,29.3,0.0,14.3,6,25,14
1687698000,29.6,0.0,15.5,6,25,15
1687701600,29.5,0.0,16.0,6,25,16
1687705200,29.2,0.0,14.5,6,25,17
1687708800,28.7,0.0,14.8,6,25,18
1687712400,28.0,0.0,13.9,6,25,19
1687716000,27.3,0.0,10.4,6,25,20
1687719600,26.0,0.0,6.9,6,25,21
1687723200,25.1,0.0,4.6,6,25,22
1687726800,24.4,0.0,5.1,6,25,23
1687730400,23.9,0.0,6.1,6,26,0
1687734000,23.3,0.0,5.6,6,26,1
1687737600,22.7,0.0,5.0,6,26,2
1687741200,22.1,0.0,5.2,6,26,3
1687744800,21.7,0.0,4.6,6,26,4
1687748400,21.2,0.0,3.7,6,26,5
1687752000,20.9,0.0,3.2,6,26,6
1687755600,20.8,0.0,2.9,6,26,7
1687759200,23.1,0.0,3.6,6,26,8
1687762800,25.8,0.0,4.1,6,26,9
1687766400,27.0,0.0,6.6,6,26,10
1687770000,27.9,0.0,9.5,6,26,11
1687773600,28.3,0.0,10.8,6,26,12
1687777200,28.8,0.0,11.6,6,26,13
1687780800,29.1,0.0,12.6,6,26,14
1687784400,29.3,0.0,13.0,6,26,15
1687788000,29.2,0.0,11.2,6,26,16
1687791600,29.2,0.0,11.5,6,26,17
1687795200,28.8,0.0,11.1,6,26,18
1687798800,28.4,0.0,10.8,6,26,19
1687802400,27.3,0.0,9.3,6,26,20
1687806000,26.6,0.0,9.3,6,26,21
1687809600,25.4,0.0,8.9,6,26,22
1687813200,25.0,0.0,4.8,6,26,23
1687816800,24.5,0.0,2.5,6,27,0
1687820400,24.2,0.0,1.1,6,27,1
1687824000,24.0,0.0,1.6,6,27,2
1687827600,23.4,0.0,4.0,6,27,3
1687831200,22.8,0.0,6.1,6,27,4
1687834800,22.0,0.0,6.4,6,27,5
1687838400,22.1,0.0,3.5,6,27,6
1687842000,22.6,0.0,3.1,6,27,7
1687845600,22.9,0.0,2.0,6,27,8
1687849200,24.1,0.0,2.3,6,27,9
1687852800,25.2,0.0,5.6,6,27,10
1687856400,26.3,0.0,8.8,6,27,11
1687860000,27.1,0.0,12.3,6,27,12
1687863600,27.3,0.0,15.4,6,27,13
1687867200,27.5,0.0,11.5,6,27,14
1687870800,27.5,0.0,11.2,6,27,15
1687874400,27.7,0.0,13.3,6,27,16
1687878000,27.9,0.0,14.3,6,27,17
1687881600,27.6,0.0,12.6,6,27,18
1687885200,26.9,0.0,11.8,6,27,19
1687888800,25.9,0.0,12.5,6,27,20
1687892400,24.8,0.0,12.9,6,27,21
1687896000,24.0,0.0,9.4,6,27,22
1687899600,23.5,0.0,5.5,6,27,23
1687903200,23.2,0.0,1.1,6,28,0
1687906800,22.8,0.0,2.2,6,28,1
1687910400,22.4,0.0,3.0,6,28,2
1687914000,22.5,0.0,3.3,6,28,3
1687917600,22.4,0.0,3.1,6,28,4
1687921200,22.4,0.0,2.4,6,28,5
1687924800,22.3,0.0,1.4,6,28,6
1687928400,22.0,0.0,1.8,6,28,7
1687932000,22.9,0.0,3.6,6,28,8
1687935600,23.3,0.0,1.6,6,28,9
1687939200,24.6,0.0,3.4,6,28,10
1687942800,25.9,0.0,6.4,6,28,11
1687946400,27.0,0.0,7.1,6,28,12
1687950000,27.7,0.0,11.4,6,28,13
1687953600,27.8,0.0,7.7,6,28,14
1687957200,28.3,0.0,10.3,6,28,15
1687960800,28.5,0.0,12.0,6,28,16
1687964400,28.2,0.0,9.0,6,28,17
1687968000,27.7,0.0,1.4,6,28,18
1687971600,27.0,0.0,1.8,6,28,19
1687975200,26.5,0.0,1.8,6,28,20
1687978800,26.1,0.0,5.4,6,28,21
1687982400,25.3,0.0,4.8,6,28,22
1687986000,24.8,0.0,3.9,6,28,23
1687989600,24.3,0.0,3.8,6,29,0
1687993200,23.9,0.0,3.3,6,29,1
1687996800,23.2,0.0,3.2,6,29,2
1688000400,22.8,0.0,2.9,6,29,3
1688004000,22.5,0.0,3.4,6,29,4
1688007600,22.1,0.2,3.9,6,29,5
1688011200,22.2,0.1,4.0,6,29,6
1688014800,22.2,0.1,3.2,6,29,7
1688018400,23.0,0.0,2.4,6,29,8
1688022000,24.5,0.0,3.0,6,29,9
1688025600,25.5,0.0,6.5,6,29,10
1688029200,26.4,0.0,8.7,6,29,11
1688032800,27.1,0.0,7.0,6,29,12
1688036400,27.2,0.0,11.9,6,29,13
1688040000,27.3,0.0,10.4,6,29,14
1688043600,27.1,0.0,1.6,6,29,15
1688047200,26.8,0.2,4.7,6,29,16
1688050800,26.8,0.2,11.6,6,29,17
1688054400,26.5,0.0,10.5,6,29,18
1688058000,26.3,0.0,9.4,6,29,19
1688061600,25.8,0.0,6.4,6,29,20
1688065200,24.6,0.0,3.4,6,29,21
1688068800,24.2,0.1,2.7,6,29,22
1688072400,23.9,0.4,7.0,6,29,23
1688076000,23.4,0.0,9.8,6,30,0
1688079600,22.9,0.1,6.3,6,30,1
1688083200,22.8,1.0,5.5,6,30,2
1688086800,21.1,4.9,2.3,6,30,3
1688090400,20.8,2.8,6.1,6,30,4
1688094000,20.6,1.5,9.0,6,30,5
1688097600,20.2,0.7,7.1,6,30,6
1688101200,20.0,0.4,8.4,6,30,7
1688104800,20.1,0.4,7.5,6,30,8
1688108400,20.8,0.2,3.9,6,30,9
1688112000,21.8,0.0,1.1,6,30,10
1688115600,22.9,0.0,2.2,6,30,11
1688119200,23.6,0.1,1.8,6,30,12
1688122800,24.0,0.1,5.9,6,30,13
1688126400,24.1,0.2,10.0,6,30,14
1688130000,24.3,0.1,11.2,6,30,15
1688133600,24.0,0.3,10.3,6,30,16
1688137200,23.7,0.2,10.5,6,30,17
1688140800,23.8,0.1,12.1,6,30,18
1688144400,23.3,0.2,12.2,6,30,19
1688148000,22.9,0.2,11.5,6,30,20
1688151600,22.2,0.1,11.1,6,30,21
1688155200,21.9,0.4,10.5,6,30,22
1688158800,21.3,0.6,8.7,6,30,23
1688162400,21.0,0.4,8.4,7,1,0
1688166000,21.2,0.5,12.4,7,1,1
1688169600,21.2,0.7,14.6,7,1,2
1688173200,20.7,0.9,13.9,7,1,3
1688176800,20.2,1.0,12.1,7,1,4
1688180400,20.0,0.7,9.9,7,1,5
1688184000,19.8,0.3,8.7,7,1,6
1688187600,19.7,0.2,6.4,7,1,7
1688191200,20.0,0.1,5.6,7,1,8
1688194800,20.1,0.3,6.4,7,1,9
1688198400,21.0,0.2,6.6,7,1,10
1688202000,22.0,0.3,7.6,7,1,11
1688205600,23.0,0.1,6.9,7,1,12
1688209200,23.7,0.1,8.6,7,1,13
1688212800,24.7,0.1,11.1,7,1,14
1688216400,25.6,0.0,12.4,7,1,15
1688220000,25.8,0.0,16.4,7,1,16
1688223600,25.4,0.0,17.8,7,1,17
1688227200,24.8,0.0,16.1,7,1,18
1688230800,24.4,0.0,14.5,7,1,19
1688234400,23.8,0.0,13.1,7,1,20
1688238000,23.2,0.0,10.6,7,1,21
1688241600,22.4,0.0,8.2,7,1,22
1688245200,22.0,0.0,5.1,7,1,23
1688248800,21.6,0.0,2.8,7,2,0
1688252400,21.5,0.0,1.8,7,2,1
1688256000,21.7,0.0,2.5,7,2,2
1688259600,21.3,0.0,3.5,7,2,3
1688263200,20.6,0.0,4.0,7,2,4
1688266800,20.1,0.0,4.5,7,2,5
1688270400,19.6,0.0,4.6,7,2,6
1688274000,20.4,0.0,6.5,7,2,7
1688277600,21.6,0.0,7.8,7,2,8
1688281200,22.8,0.0,10.1,7,2,9
1688284800,23.7,0.0,10.9,7,2,10
1688288400,24.4,0.1,11.8,7,2,11
1688292000,24.7,0.2,10.1,7,2,12
1688295600,24.3,0.1,11.5,7,2,13
1688299200,24.3,0.0,12.3,7,2,14
1688302800,24.8,0.1,12.7,7,2,15
1688306400,25.2,0.0,13.0,7,2,16
1688310000,25.0,0.0,11.7,7,2,17
1688313600,25.2,0.0,10.4,7,2,18
1688317200,25.0,0.0,11.1,7,2,19
1688320800,24.5,0.0,10.9,7,2,20
1688324400,23.5,0.0,8.7,7,2,21
1688328000,22.9,0.0,5.5,7,2,22
1688331600,22.7,0.0,4.5,7,2,23
1688335200,22.2,0.0,2.5,7,3,0
1688338800,21.9,0.0,2.5,7,3,1
1688342400,21.7,0.0,3.1,7,3,2
1688346000,21.2,0.0,2.7,7,3,3
1688349600,20.8,0.0,3.3,7,3,4
1688353200,20.8,0.0,1.9,7,3,5
1688356800,20.6,0.0,4.0,7,3,6
1688360400,20.7,0.0,4.0,7,3,7
1688364000,21.4,0.0,3.4,7,3,8
1688367600,22.5,0.0,2.9,7,3,9
1688371200,23.8,0.0,6.0,7,3,10
1688374800,24.8,0.1,7.8,7,3,11
1688378400,25.6,0.1,13.2,7,3,12
1688382000,26.2,0.1,15.0,7,3,13
1688385600,26.5,0.1,12.4,7,3,14
1688389200,26.2,0.2,13.5,7,3,15
1688392800,26.0,0.0,10.8,7,3,16
1688396400,25.8,0.1,10.6,7,3,17
1688400000,25.5,0.0,12.6,7,3,18
1688403600,25.1,0.0,12.6,7,3,19
1688407200,24.6,0.0,11.9,7,3,20
1688410800,24.4,0.0,10.8,7,3,21
1688414400,23.6,0.0,9.5,7,3,22
1688418000,23.3,0.0,7.4,7,3,23
1688421600,23.0,0.0,5.4,7,4,0
1688425200,22.7,0.0,3.0,7,4,1
1688428800,22.3,0.0,1.0,7,4,2
1688432400,21.4,0.0,3.8,7,4,3
1688436000,21.3,0.0,4.2,7,4,4
1688439600,21.3,0.0,2.9,7,4,5
1688443200,21.2,0.0,0.8,7,4,6
1688446800,21.0,0.0,2.9,7,4,7
1688450400,21.5,0.0,4.1,7,4,8
1688454000,23.6,0.1,4.5,7,4,9
1688457600,24.5,0.1,5.7,7,4,10
1688461200,25.0,0.1,7.4,7,4,11
1688464800,25.5,0.2,8.5,7,4,12
1688468400,25.2,0.2,11.5,7,4,13
1688472000,24.6,0.8,10.7,7,4,14
1688475600,25.0,1.3,8.9,7,4,15
1688479200,24.4,0.8,7.1,7,4,16
1688482800,24.6,0.7,6.6,7,4,17
1688486400,24.5,0.1,4.6,7,4,18
1688490000,24.5,0.0,4.7,7,4,19
1688493600,24.6,0.0,4.3,7,4,20
1688497200,23.6,0.0,1.9,7,4,21
1688500800,23.2,0.0,1.1,7,4,22
1688504400,22.5,0.0,2.2,7,4,23
1688508000,22.6,0.0,5.2,7,5,0
1688511600,22.4,0.0,4.7,7,5,1
1688515200,22.2,0.0,2.2,7,5,2
1688518800,21.7,0.0,1.1,7,5,3
1688522400,20.5,0.0,3.3,7,5,4
1688526000,20.1,0.0,5.0,7,5,5
1688529600,19.9,0.0,5.2,7,5,6
1688533200,19.9,0.0,4.6,7,5,7
1688536800,21.8,0.0,6.2,7,5,8
1688540400,23.3,0.1,8.5,7,5,9
1688544000,23.5,0.1,11.3,7,5,10
1688547600,23.3,0.3,11.8,7,5,11
1688551200,23.3,0.0,11.3,7,5,12
1688554800,23.0,0.2,12.0,7,5,13
1688558400,23.9,0.0,13.1,7,5,14
1688562000,23.7,0.1,13.0,7,5,15
1688565600,23.8,0.0,12.2,7,5,16
1688569200,24.0,0.0,11.0,7,5,17
1688572800,23.9,0.0,10.0,7,5,18
1688576400,23.7,0.0,9.9,7,5,19
1688580000,23.4,0.0,7.9,7,5,20
1688583600,22.9,0.0,3.8,7,5,21
1688587200,22.5,0.0,2.9,7,5,22
1688590800,21.9,0.0,2.9,7,5,23
1688594400,21.4,0.0,4.1,7,6,0
1688598000,20.8,0.0,4.7,7,6,1
1688601600,20.5,0.0,5.7,7,6,2
1688605200,20.3,0.0,4.3,7,6,3
1688608800,20.2,0.0,2.1,7,6,4
1688612400,20.6,0.0,4.4,7,6,5
1688616000,20.8,0.0,7.6,7,6,6
1688619600,21.0,0.0,7.1,7,6,7
1688623200,21.9,0.1,6.1,7,6,8
1688626800,22.1,0.0,5.8,7,6,9
1688630400,23.3,0.0,3.3,7,6,10
1688634000,24.2,0.0,1.1,7,6,11
1688637600,25.4,0.0,7.4,7,6,12
1688641200,25.7,0.0,6.4,7,6,13
1688644800,25.7,0.0,9.3,7,6,14
1688648400,25.8,0.0,12.7,7,6,15
1688652000,25.9,0.0,12.9,7,6,16
1688655600,25.8,0.0,13.0,7,6,17
1688659200,25.5,0.0,11.1,7,6,18
1688662800,25.1,0.0,7.4,7,6,19
1688666400,24.7,0.1,5.2,7,6,20
1688670000,24.2,0.0,3.6,7,6,21
1688673600,23.7,0.0,4.1,7,6,22
1688677200,23.1,0.0,3.1,7,6,23
1688680800,22.7,0.0,3.1,7,7,0
1688684400,22.1,0.0,3.5,7,7,1
1688688000,21.4,0.0,3.5,7,7,2
1688691600,20.7,0.0,4.2,7,7,3
1688695200,20.1,0.0,5.8,7,7,4
1688698800,20.0,0.0,7.0,7,7,5
1688702400,20.0,0.0,7.6,7,7,6
1688706000,20.1,0.0,6.4,7,7,7
1688709600,21.7,0.0,7.4,7,7,8
1688713200,23.8,0.0,8.2,7,7,9
1688716800,24.9,0.0,11.3,7,7,10
1688720400,25.9,0.0,14.0,7,7,11
1688724000,26.8,0.0,12.8,7,7,12
1688727600,27.4,0.0,16.6,7,7,13
1688731200,27.3,0.0,18.7,7,7,14
1688734800,26.9,0.1,17.7,7,7,15
1688738400,26.7,0.0,18.7,7,7,16
1688742000,26.6,0.0,19.1,7,7,17
1688745600,26.4,0.0,17.9,7,7,18
1688749200,26.1,0.0,17.3,7,7,19
1688752800,25.7,0.0,15.4,7,7,20
1688756400,24.9,0.0,11.3,7,7,21
1688760000,24.1,0.0,7.7,7,7,22
1688763600,23.4,0.0,6.9,7,7,23
1688767200,23.0,0.0,10.2,7,8,0
1688770800,22.6,0.0,15.0,7,8,1
1688774400,22.5,0.0,14.7,7,8,2
1688778000,22.3,0.0,13.7,7,8,3
1688781600,21.8,0.0,13.0,7,8,4
1688785200,21.3,0.0,9.4,7,8,5
1688788800,20.9,0.0,8.6,7,8,6
1688792400,20.7,0.0,10.2,7,8,7
1688796000,22.0,0.0,11.7,7,8,8
1688799600,24.6,0.0,10.0,7,8,9
1688803200,26.7,0.0,9.2,7,8,10
1688806800,28.5,0.0,8.9,7,8,11
1688810400,29.7,0.0,9.4,7,8,12
1688814000,30.1,0.0,11.5,7,8,13
1688817600,29.9,0.0,10.0,7,8,14
1688821200,29.4,0.0,10.0,7,8,15
1688824800,29.1,0.0,11.1,7,8,16
1688828400,28.9,0.0,12.7,7,8,17
1688832000,28.4,0.0,13.2,7,8,18
1688835600,27.8,0.0,12.4,7,8,19
1688839200,26.8,0.0,10.2,7,8,20
1688842800,25.3,0.0,7.2,7,8,21
1688846400,24.6,0.0,4.9,7,8,22
1688850000,24.3,0.0,5.6,7,8,23
1688853600,23.7,0.0,6.0,7,9,0
1688857200,22.9,0.0,6.3,7,9,1
1688860800,22.3,0.0,5.5,7,9,2
1688864400,21.9,0.0,6.4,7,9,3
1688868000,21.9,0.0,7.4,7,9,4
1688871600,21.2,0.0,5.9,7,9,5
1688875200,20.7,0.0,6.7,7,9,6
1688878800,21.0,0.0,7.1,7,9,7
1688882400,22.1,0.0,5.6,7,9,8
1688886000,25.1,0.0,2.5,7,9,9
1688889600,26.5,0.0,3.7,7,9,10
1688893200,27.9,0.0,2.7,7,9,11
1688896800,29.1,0.0,5.8,7,9,12
1688900400,30.0,0.0,10.4,7,9,13
1688904000,30.0,0.0,12.0,7,9,14
1688907600,29.5,0.0,11.8,7,9,15
1688911200,29.3,0.0,13.2,7,9,16
1688914800,29.1,0.0,10.5,7,9,17
1688918400,28.9,0.0,9.2,7,9,18
1688922000,28.5,0.0,7.1,7,9,19
1688925600,27.8,0.0,6.0,7,9,20
1688929200,26.2,0.0,5.2,7,9,21
1688932800,25.4,0.0,3.7,7,9,22
1688936400,24.8,0.0,5.4,7,9,23
1688940000,24.3,0.0,6.0,7,10,0
1688943600,24.0,0.0,4.2,7,10,1
1688947200,23.5,0.0,4.4,7,10,2
1688950800,23.2,0.0,4.4,7,10,3
1688954400,22.8,0.0,3.3,7,10,4
1688958000,23.3,0.0,1.9,7,10,5
1688961600,23.3,0.0,3.9,7,10,6
1688965200,22.7,0.0,6.9,7,10,7
1688968800,24.1,0.0,8.0,7,10,8
1688972400,26.2,0.0,11.0,7,10,9
1688976000,28.3,0.0,12.9,7,10,10
1688979600,29.6,0.0,9.4,7,10,11
1688983200,29.8,0.0,13.1,7,10,12
1688986800,29.4,0.0,14.1,7,10,13
1688990400,29.2,0.0,14.6,7,10,14
1688994000,29.2,0.0,12.9,7,10,15
1688997600,29.3,0.0,10.8,7,10,16
1689001200,29.4,0.0,8.0,7,10,17
1689004800,29.4,0.0,5.9,7,10,18
1689008400,29.1,0.0,5.4,7,10,19
1689012000,28.7,0.0,5.4,7,10,20
1689015600,27.1,0.0,4.8,7,10,21
1689019200,26.1,0.0,3.7,7,10,22
1689022800,25.5,0.0,3.1,7,10,23
1689026400,24.8,0.0,1.5,7,11,0
1689030000,24.8,0.0,2.4,7,11,1
1689033600,23.5,0.0,3.1,7,11,2
1689037200,23.2,0.0,1.8,7,11,3
1689040800,22.8,0.0,4.7,7,11,4
1689044400,23.2,0.0,6.8,7,11,5
1689048000,22.2,0.0,5.2,7,11,6
1689051600,22.0,0.0,4.6,7,11,7
1689055200,23.9,0.0,7.6,7,11,8
1689058800,26.4,0.0,7.2,7,11,9
1689062400,28.2,0.0,2.9,7,11,10
1689066000,29.2,0.0,8.7,7,11,11
1689069600,29.5,0.0,14.2,7,11,12
1689073200,29.7,0.0,11.8,7,11,13
1689076800,29.8,0.0,8.7,7,11,14
1689080400,30.0,0.0,10.2,7,11,15
1689084000,30.2,0.0,14.1,7,11,16
1689087600,30.1,0.0,11.9,7,11,17
1689091200,29.7,0.0,7.8,7,11,18
1689094800,29.1,0.0,5.1,7,11,19
1689098400,28.9,0.0,8.9,7,11,20
1689102000,27.7,0.0,8.8,7,11,21
1689105600,26.8,0.0,3.1,7,11,22
1689109200,26.0,0.0,4.7,7,11,23
1689112800,25.4,0.0,4.1,7,12,0
1689116400,24.4,0.0,7.7,7,12,1
1689120000,23.8,0.0,8.9,7,12,2
1689123600,23.6,0.0,9.2,7,12,3
1689127200,23.5,0.0,10.4,7,12,4
1689130800,23.6,0.0,11.1,7,12,5
1689134400,23.5,0.0,12.6,7,12,6
1689138000,23.5,0.0,12.9,7,12,7
1689141600,24.1,0.0,14.3,7,12,8
1689145200,25.7,0.0,14.0,7,12,9
1689148800,27.3,0.0,12.6,7,12,10
1689152400,28.4,0.0,10.1,7,12,11
1689156000,29.1,0.0,11.5,7,12,12
1689159600,29.1,0.0,11.3,7,12,13
1689163200,29.1,0.0,13.3,7,12,14
1689166800,29.3,0.0,14.2,7,12,15
1689170400,29.2,0.0,12.5,7,12,16
1689174000,28.4,0.0,9.8,7,12,17
1689177600,27.9,0.0,8.7,7,12,18
1689181200,27.3,0.0,8.0,7,12,19
1689184800,26.7,0.0,6.6,7,12,20
1689188400,25.5,0.0,4.6,7,12,21
1689192000,25.0,0.0,3.1,7,12,22
1689195600,24.7,0.0,3.0,7,12,23
1689199200,24.4,0.0,3.1,7,13,0
1689202800,24.1,0.0,2.9,7,13,1
1689206400,23.4,0.0,4.2,7,13,2
1689210000,23.1,0.0,4.4,7,13,3
1689213600,23.1,0.0,4.9,7,13,4
1689217200,22.9,0.0,4.8,7,13,5
1689220800,22.4,0.0,4.3,7,13,6
1689224400,22.2,0.0,4.3,7,13,7
1689228000,23.7,0.0,4.7,7,13,8
1689231600,25.2,0.0,2.9,7,13,9
1689235200,26.4,0.0,3.1,7,13,10
1689238800,27.5,0.0,8.8,7,13,11
1689242400,28.1,0.0,12.3,7,13,12
1689246000,28.7,0.0,16.7,7,13,13
1689249600,28.5,0.0,17.1,7,13,14
1689253200,28.5,0.1,16.3,7,13,15
1689256800,28.1,0.1,15.9,7,13,16
1689260400,27.5,0.0,15.0,7,13,17
1689264000,26.9,0.0,13.4,7,13,18
1689267600,26.3,0.0,11.6,7,13,19
1689271200,25.8,0.0,9.7,7,13,20
1689274800,25.1,0.0,7.6,7,13,21
1689278400,24.5,0.0,6.1,7,13,22
1689282000,24.2,0.0,4.1,7,13,23
1689285600,24.0,0.0,5.4,7,14,0
1689289200,23.9,0.0,7.2,7,14,1
1689292800,23.4,0.0,7.4,7,14,2
1689296400,22.7,0.0,7.2,7,14,3
1689300000,22.2,0.0,7.0,7,14,4
1689303600,21.8,0.0,6.7,7,14,5
1689307200,21.6,0.0,7.3,7,14,6
1689310800,21.5,0.0,8.0,7,14,7
1689314400,22.9,0.0,8.7,7,14,8
1689318000,24.4,0.0,9.9,7,14,9
1689321600,26.0,0.0,12.4,7,14,10
1689325200,27.3,0.0,15.5,7,14,11
1689328800,28.2,0.0,17.6,7,14,12
1689332400,28.9,0.0,20.1,7,14,13
1689336000,29.0,0.0,23.4,7,14,14
1689339600,29.1,0.0,25.1,7,14,15
1689343200,29.0,0.0,25.1,7,14,16
1689346800,28.8,0.0,24.4,7,14,17
1689350400,28.2,0.0,22.1,7,14,18
1689354000,27.7,0.0,18.9,7,14,19
1689357600,26.9,0.0,15.1,7,14,20
1689361200,25.9,0.0,11.0,7,14,21
1689364800,25.0,0.0,6.6,7,14,22
1689368400,24.4,0.0,6.7,7,14,23
1689372000,23.8,0.0,6.5,7,15,0
1689375600,23.3,0.0,6.4,7,15,1
1689379200,23.3,0.0,4.5,7,15,2
1689382800,22.7,0.0,3.6,7,15,3
1689386400,22.2,0.0,4.0,7,15,4
1689390000,21.8,0.0,3.2,7,15,5
1689393600,21.7,0.0,2.9,7,15,6
1689397200,21.5,0.0,2.3,7,15,7
1689400800,23.0,0.0,2.4,7,15,8
1689404400,24.5,0.0,1.8,7,15,9
1689408000,25.6,0.0,1.5,7,15,10
1689411600,26.8,0.0,5.2,7,15,11
1689415200,28.0,0.0,11.3,7,15,12
1689418800,28.8,0.0,14.1,7,15,13
1689422400,29.2,0.0,15.4,7,15,14
1689426000,29.4,0.0,15.4,7,15,15
1689429600,29.4,0.0,15.4,7,15,16
1689433200,29.2,0.0,15.5,7,15,17
1689436800,28.8,0.0,15.7,7,15,18
1689440400,28.3,0.0,14.2,7,15,19
1689444000,27.3,0.0,12.8,7,15,20
1689447600,25.8,0.0,8.1,7,15,21
1689451200,25.1,0.0,4.1,7,15,22
1689454800,24.6,0.0,1.1,7,15,23
1689458400,24.3,0.0,6.5,7,16,0
1689462000,24.1,0.0,9.0,7,16,1
1689465600,23.9,0.0,14.1,7,16,2
1689469200,23.6,0.0,15.2,7,16,3
1689472800,23.2,0.0,11.3,7,16,4
1689476400,23.1,0.0,10.3,7,16,5
1689480000,23.0,0.0,10.2,7,16,6
1689483600,22.9,0.0,10.7,7,16,7
1689487200,23.5,0.0,9.8,7,16,8
1689490800,24.6,0.0,7.6,7,16,9
1689494400,25.3,0.0,8.0,7,16,10
1689498000,26.0,0.0,8.5,7,16,11
1689501600,26.7,0.0,7.3,7,16,12
1689505200,27.5,0.0,8.6,7,16,13
1689508800,28.1,0.0,12.7,7,16,14
1689512400,28.1,0.0,13.6,7,16,15
1689516000,27.6,0.0,12.1,7,16,16
1689519600,27.5,0.0,12.8,7,16,17
1689523200,27.3,0.0,12.4,7,16,18
1689526800,26.9,0.0,10.4,7,16,19
1689530400,26.3,0.0,9.0,7,16,20
1689534000,25.2,0.0,8.2,7,16,21
1689537600,24.5,0.0,4.3,7,16,22
1689541200,24.1,0.0,1.8,7,16,23
1689544800,23.8,0.0,2.5,7,17,0
1689548400,23.5,0.0,2.5,7,17,1
1689552000,23.2,0.0,4.1,7,17,2
1689555600,22.8,0.0,2.3,7,17,3
1689559200,22.4,0.0,1.6,7,17,4
1689562800,22.5,0.0,2.3,7,17,5
1689566400,22.3,0.0,3.1,7,17,6
1689570000,22.1,0.0,5.2,7,17,7
1689573600,23.7,0.0,5.7,7,17,8
1689577200,25.3,0.0,7.1,7,17,9
1689580800,26.8,0.0,9.7,7,17,10
1689584400,27.9,0.0,11.5,7,17,11
1689588000,28.5,0.0,12.7,7,17,12
1689591600,28.8,0.0,13.4,7,17,13
1689595200,29.0,0.0,14.9,7,17,14
1689598800,29.2,0.0,12.1,7,17,15
1689602400,29.3,0.0,9.8,7,17,16
1689606000,29.2,0.0,9.8,7,17,17
1689609600,29.0,0.0,9.2,7,17,18
1689613200,28.4,0.0,8.8,7,17,19
1689616800,27.7,0.0,7.9,7,17,20
1689620400,26.1,0.0,6.1,7,17,21
1689624000,25.1,0.0,4.8,7,17,22
1689627600,24.6,0.0,4.3,7,17,23
1689631200,24.1,0.0,4.0,7,18,0
1689634800,23.6,0.0,2.5,7,18,1
1689638400,23.1,0.0,1.0,7,18,2
1689642000,22.6,0.0,4.0,7,18,3
1689645600,22.3,0.0,4.7,7,18,4
