V1,num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
,1.0,0.0,1.0,26.0,1695668158.0
,0.0,0.0,0.0,27.0,1695668418.0
,0.0,0.0,0.0,27.0,1695668683.0
,0.0,0.0,0.0,27.0,1695669213.0
,0.0,0.0,0.0,27.0,1695669213.0
,0.0,0.0,0.0,27.0,1695669740.0
,0.0,0.0,0.0,27.0,1695670001.0
,0.0,0.0,0.0,27.0,1695670267.0
,0.0,0.0,0.0,27.0,1695670529.0
,0.0,0.0,0.0,27.0,1695670795.0
,0.0,0.0,0.0,27.0,1695671060.0
,0.0,0.0,0.0,27.0,1695671585.0
,0.0,0.0,0.0,27.0,1695671850.0
,0.0,0.0,0.0,27.0,1695672116.0
,0.0,0.0,0.0,27.0,1695672378.0
,0.0,0.0,0.0,27.0,1695672638.0
,0.0,0.0,0.0,27.0,1695672902.0
,0.0,0.0,0.0,27.0,1695673427.0
,0.0,0.0,0.0,27.0,1695673427.0
,1.0,0.0,1.0,26.0,1695673954.0
,1.0,0.0,1.0,26.0,1695674215.0
,1.0,0.0,1.0,26.0,1695674482.0
,1.0,0.0,1.0,26.0,1695674746.0
,1.0,0.0,1.0,26.0,1695675010.0
,1.0,0.0,1.0,26.0,1695675271.0
,1.0,0.0,1.0,26.0,1695675797.0
,1.0,0.0,1.0,26.0,1695676062.0
,1.0,0.0,1.0,26.0,1695676325.0
,1.0,0.0,1.0,26.0,1695676590.0
,1.0,0.0,1.0,26.0,1695676854.0
,1.0,0.0,1.0,26.0,1695677118.0
,1.0,0.0,1.0,26.0,1695677386.0
,1.0,0.0,1.0,26.0,1695677649.0
,1.0,0.0,1.0,26.0,1695678175.0
,1.0,0.0,1.0,26.0,1695678438.0
,1.0,0.0,1.0,26.0,1695678702.0
,1.0,0.0,1.0,26.0,1695678966.0
,1.0,0.0,1.0,26.0,1695679229.0
,1.0,0.0,1.0,26.0,1695679494.0
,1.0,0.0,1.0,26.0,1695680024.0
,1.0,0.0,1.0,26.0,1695680290.0
,1.0,0.0,1.0,26.0,1695680554.0
,1.0,0.0,1.0,26.0,1695680820.0
,0.0,0.0,0.0,27.0,1695681083.0
,0.0,0.0,0.0,27.0,1695681348.0
,0.0,0.0,0.0,27.0,1695681611.0
,0.0,0.0,0.0,27.0,1695681873.0
,0.0,0.0,0.0,27.0,1695682402.0
,0.0,0.0,0.0,27.0,1695682665.0
,0.0,0.0,0.0,27.0,1695682928.0
,0.0,0.0,0.0,27.0,1695683191.0
,0.0,0.0,0.0,27.0,1695683456.0
,0.0,0.0,0.0,27.0,1695683720.0
,0.0,0.0,0.0,27.0,1695683984.0
,0.0,0.0,0.0,27.0,1695684248.0
,0.0,0.0,0.0,27.0,1695684776.0
,0.0,0.0,0.0,27.0,1695685041.0
,0.0,0.0,0.0,27.0,1695685302.0
,0.0,0.0,0.0,27.0,1695685564.0
,0.0,0.0,0.0,27.0,1695685825.0
,0.0,0.0,0.0,27.0,1695686089.0
,0.0,0.0,0.0,27.0,1695686617.0
,0.0,0.0,0.0,27.0,1695686617.0
,0.0,0.0,0.0,27.0,1695687142.0
,0.0,0.0,0.0,27.0,1695687405.0
,0.0,0.0,0.0,27.0,1695687671.0
,0.0,0.0,0.0,27.0,1695688200.0
,0.0,0.0,0.0,27.0,1695688200.0
,0.0,0.0,0.0,27.0,1695688461.0
,0.0,0.0,0.0,27.0,1695688988.0
,0.0,0.0,0.0,27.0,1695689254.0
,0.0,0.0,0.0,27.0,1695689515.0
,0.0,0.0,0.0,27.0,1695689780.0
,0.0,0.0,0.0,27.0,1695690045.0
,0.0,0.0,0.0,27.0,1695690309.0
,0.0,0.0,0.0,27.0,1695690838.0
,0.0,0.0,0.0,27.0,1695690838.0
,4.0,4.0,0.0,23.0,1695691362.0
,4.0,4.0,0.0,23.0,1695691627.0
,4.0,4.0,0.0,23.0,1695691888.0
,4.0,4.0,0.0,23.0,1695692150.0
,4.0,4.0,0.0,23.0,1695692412.0
,4.0,4.0,0.0,23.0,1695692675.0
,4.0,4.0,0.0,23.0,1695693208.0
,4.0,4.0,0.0,23.0,1695693472.0
,4.0,4.0,0.0,23.0,1695693732.0
,4.0,4.0,0.0,23.0,1695693994.0
,4.0,4.0,0.0,23.0,1695694255.0
,4.0,4.0,0.0,23.0,1695694519.0
,4.0,4.0,0.0,23.0,1695694784.0
,4.0,4.0,0.0,23.0,1695695049.0
,4.0,4.0,0.0,23.0,1695695577.0
,4.0,4.0,0.0,23.0,1695695843.0
,4.0,4.0,0.0,23.0,1695696110.0
,4.0,4.0,0.0,23.0,1695696369.0
,4.0,4.0,0.0,23.0,1695696632.0
,4.0,4.0,0.0,23.0,1695696894.0
,4.0,4.0,0.0,23.0,1695697424.0
,4.0,4.0,0.0,23.0,1695697424.0
,4.0,4.0,0.0,23.0,1695697947.0
,4.0,4.0,0.0,23.0,1695698213.0
,4.0,4.0,0.0,23.0,1695698474.0
,4.0,4.0,0.0,23.0,1695698738.0
,4.0,4.0,0.0,23.0,1695699004.0
,4.0,4.0,0.0,23.0,1695699266.0
,4.0,4.0,0.0,23.0,1695699795.0
,4.0,4.0,0.0,23.0,1695700059.0
,4.0,4.0,0.0,23.0,1695700322.0
,4.0,4.0,0.0,23.0,1695700587.0
,4.0,4.0,0.0,23.0,1695700850.0
,4.0,4.0,0.0,23.0,1695701114.0
,4.0,4.0,0.0,23.0,1695701380.0
,4.0,4.0,0.0,23.0,1695701644.0
,4.0,4.0,0.0,23.0,1695702172.0
,4.0,4.0,0.0,23.0,1695702433.0
,4.0,4.0,0.0,23.0,1695702697.0
,4.0,4.0,0.0,23.0,1695702961.0
,4.0,4.0,0.0,23.0,1695703227.0
,4.0,4.0,0.0,23.0,1695703488.0
,4.0,4.0,0.0,23.0,1695704011.0
,4.0,4.0,0.0,23.0,1695704274.0
,4.0,4.0,0.0,23.0,1695704536.0
,4.0,4.0,0.0,23.0,1695704795.0
,5.0,4.0,1.0,22.0,1695705058.0
,5.0,4.0,1.0,22.0,1695705322.0
,6.0,4.0,2.0,21.0,1695705585.0
,8.0,4.0,4.0,19.0,1695705850.0
,8.0,4.0,4.0,19.0,1695706377.0
,8.0,4.0,4.0,19.0,1695706642.0
,10.0,4.0,6.0,16.0,1695706907.0
,11.0,4.0,7.0,15.0,1695707171.0
,19.0,4.0,15.0,7.0,1695707434.0
,26.0,4.0,22.0,0.0,1695707694.0
,26.0,4.0,22.0,0.0,1695708223.0
,26.0,4.0,22.0,0.0,1695708223.0
,26.0,4.0,22.0,0.0,1695708750.0
,20.0,4.0,16.0,6.0,1695709008.0
,9.0,0.0,9.0,17.0,1695709271.0
,11.0,0.0,11.0,16.0,1695709531.0
,11.0,0.0,11.0,16.0,1695709796.0
,11.0,0.0,11.0,16.0,1695710061.0
,14.0,2.0,12.0,13.0,1695710584.0
,16.0,2.0,14.0,11.0,1695710850.0
,17.0,2.0,15.0,10.0,1695711113.0
,19.0,2.0,17.0,8.0,1695711377.0
,21.0,2.0,19.0,6.0,1695711640.0
,22.0,2.0,20.0,5.0,1695712165.0
,22.0,2.0,20.0,5.0,1695712165.0
,22.0,2.0,20.0,5.0,1695712431.0
,23.0,2.0,21.0,4.0,1695712962.0
,23.0,2.0,21.0,4.0,1695713230.0
,25.0,2.0,23.0,2.0,1695713497.0
,25.0,2.0,23.0,2.0,1695713762.0
,25.0,2.0,23.0,2.0,1695714031.0
,26.0,2.0,24.0,1.0,1695714297.0
,26.0,2.0,24.0,1.0,1695714564.0
,26.0,2.0,24.0,1.0,1695714831.0
,26.0,2.0,24.0,1.0,1695715362.0
,26.0,2.0,24.0,1.0,1695715624.0
,26.0,2.0,24.0,1.0,1695715887.0
,25.0,2.0,23.0,2.0,1695716151.0
,26.0,2.0,24.0,1.0,1695716417.0
,26.0,2.0,24.0,1.0,1695716680.0
,26.0,2.0,24.0,1.0,1695716944.0
,26.0,2.0,24.0,1.0,1695717207.0
,26.0,2.0,24.0,1.0,1695717738.0
,25.0,2.0,23.0,2.0,1695718002.0
,25.0,2.0,23.0,2.0,1695718265.0
,25.0,2.0,23.0,2.0,1695718525.0
,26.0,2.0,24.0,1.0,1695718788.0
,25.0,2.0,23.0,2.0,1695719050.0
,26.0,3.0,23.0,1.0,1695719580.0
,26.0,3.0,23.0,1.0,1695719844.0
,26.0,3.0,23.0,1.0,1695720108.0
,26.0,3.0,23.0,1.0,1695720371.0
,26.0,3.0,23.0,1.0,1695720636.0
,25.0,3.0,22.0,2.0,1695720901.0
,25.0,3.0,22.0,2.0,1695721166.0
,24.0,3.0,21.0,3.0,1695721430.0
,22.0,3.0,19.0,5.0,1695721955.0
,20.0,2.0,18.0,7.0,1695722220.0
,20.0,0.0,20.0,7.0,1695722485.0
,19.0,0.0,19.0,8.0,1695722750.0
,17.0,0.0,17.0,10.0,1695723015.0
,13.0,0.0,13.0,14.0,1695728027.0
,13.0,0.0,13.0,14.0,1695728027.0
,13.0,0.0,13.0,14.0,1695728288.0
,13.0,0.0,13.0,14.0,1695728551.0
,12.0,0.0,12.0,15.0,1695728817.0
,5.0,0.0,5.0,22.0,1695729081.0
,3.0,0.0,3.0,23.0,1695729344.0
,3.0,0.0,3.0,24.0,1695729607.0
,4.0,0.0,4.0,23.0,1695729872.0
,5.0,0.0,5.0,22.0,1695730136.0
,3.0,0.0,3.0,24.0,1695730671.0
,0.0,0.0,0.0,27.0,1695730671.0
,1.0,0.0,1.0,26.0,1695731201.0
,1.0,0.0,1.0,26.0,1695731468.0
,1.0,0.0,1.0,26.0,1695731732.0
,0.0,0.0,0.0,27.0,1695731998.0
,0.0,0.0,0.0,27.0,1695732264.0
,1.0,0.0,1.0,26.0,1695732529.0
,1.0,0.0,1.0,26.0,1695733058.0
,2.0,0.0,2.0,25.0,1695733319.0
,2.0,0.0,2.0,25.0,1695733582.0
,1.0,0.0,1.0,26.0,1695733845.0
,2.0,0.0,2.0,25.0,1695734107.0
,2.0,0.0,2.0,25.0,1695734375.0
,1.0,0.0,1.0,26.0,1695734639.0
,1.0,0.0,1.0,26.0,1695734904.0
,2.0,0.0,2.0,25.0,1695735431.0
,2.0,0.0,2.0,25.0,1695735693.0
,1.0,0.0,1.0,26.0,1695735956.0
,1.0,0.0,1.0,26.0,1695736218.0
,2.0,0.0,2.0,25.0,1695736483.0
,1.0,0.0,1.0,26.0,1695736744.0
,0.0,0.0,0.0,27.0,1695737273.0
,1.0,0.0,1.0,26.0,1695737273.0
,0.0,0.0,0.0,27.0,1695737799.0
,0.0,0.0,0.0,27.0,1695738061.0
,0.0,0.0,0.0,27.0,1695738326.0
,0.0,0.0,0.0,27.0,1695738592.0
,1.0,0.0,1.0,26.0,1695738858.0
,2.0,0.0,2.0,25.0,1695739119.0
,1.0,1.0,0.0,26.0,1695739639.0
,1.0,0.0,1.0,25.0,1695739905.0
,0.0,0.0,0.0,27.0,1695740163.0
,0.0,0.0,0.0,27.0,1695740427.0
,0.0,0.0,0.0,27.0,1695740693.0
,0.0,0.0,0.0,27.0,1695740957.0
,0.0,0.0,0.0,27.0,1695741486.0
,0.0,0.0,0.0,27.0,1695741486.0
,0.0,0.0,0.0,27.0,1695742015.0
,0.0,0.0,0.0,27.0,1695742281.0
,0.0,0.0,0.0,27.0,1695742547.0
,0.0,0.0,0.0,27.0,1695742811.0
,0.0,0.0,0.0,27.0,1695743075.0
,0.0,0.0,0.0,27.0,1695743338.0
,0.0,0.0,0.0,27.0,1695743869.0
,1.0,0.0,1.0,26.0,1695744131.0
,1.0,1.0,0.0,26.0,1695744396.0
,0.0,0.0,0.0,27.0,1695744657.0
,0.0,0.0,0.0,27.0,1695744925.0
,0.0,0.0,0.0,27.0,1695745189.0
,0.0,0.0,0.0,27.0,1695745453.0
,1.0,0.0,1.0,26.0,1695745715.0
,1.0,0.0,1.0,26.0,1695746242.0
,0.0,0.0,0.0,27.0,1695746505.0
,1.0,1.0,0.0,26.0,1695746768.0
,0.0,0.0,0.0,27.0,1695747029.0
,1.0,0.0,1.0,26.0,1695747293.0
,0.0,0.0,0.0,27.0,1695747556.0
,0.0,0.0,0.0,27.0,1695748082.0
,0.0,0.0,0.0,26.0,1695748082.0
,0.0,0.0,0.0,26.0,1695748607.0
,0.0,0.0,0.0,27.0,1695748869.0
,0.0,0.0,0.0,27.0,1695749131.0
,0.0,0.0,0.0,27.0,1695749396.0
,0.0,0.0,0.0,27.0,1695749661.0
,0.0,0.0,0.0,27.0,1695749925.0
,0.0,0.0,0.0,27.0,1695750454.0
,0.0,0.0,0.0,27.0,1695750716.0
,0.0,0.0,0.0,27.0,1695750980.0
,0.0,0.0,0.0,27.0,1695751241.0
,1.0,0.0,1.0,26.0,1695751506.0
,0.0,0.0,0.0,27.0,1695751765.0
,0.0,0.0,0.0,27.0,1695752295.0
,0.0,0.0,0.0,27.0,1695752295.0
,0.0,0.0,0.0,27.0,1695752824.0
,0.0,0.0,0.0,27.0,1695753089.0
,1.0,0.0,1.0,26.0,1695753355.0
,0.0,0.0,0.0,27.0,1695753624.0
,0.0,0.0,0.0,27.0,1695753891.0
,0.0,0.0,0.0,27.0,1695754154.0
,0.0,0.0,0.0,27.0,1695754682.0
,0.0,0.0,0.0,27.0,1695754682.0
,0.0,0.0,0.0,27.0,1695755206.0
,0.0,0.0,0.0,27.0,1695755472.0
,0.0,0.0,0.0,27.0,1695755736.0
,0.0,0.0,0.0,27.0,1695756000.0
,0.0,0.0,0.0,27.0,1695756259.0
,0.0,0.0,0.0,27.0,1695756524.0
,1.0,0.0,1.0,26.0,1695756789.0
,2.0,0.0,2.0,25.0,1695757090.0
,3.0,0.0,3.0,24.0,1695757623.0
,3.0,0.0,3.0,24.0,1695757885.0
,2.0,0.0,2.0,25.0,1695758149.0
,2.0,0.0,2.0,25.0,1695758410.0
,2.0,0.0,2.0,25.0,1695758671.0
,1.0,0.0,1.0,26.0,1695758933.0
,0.0,0.0,0.0,27.0,1695759458.0
,0.0,0.0,0.0,27.0,1695759723.0
,0.0,0.0,0.0,27.0,1695759984.0
,0.0,0.0,0.0,27.0,1695760247.0
,0.0,0.0,0.0,27.0,1695760507.0
,0.0,0.0,0.0,27.0,1695760766.0
,0.0,0.0,0.0,27.0,1695761287.0
,0.0,0.0,0.0,27.0,1695761287.0
,0.0,0.0,0.0,27.0,1695761809.0
,0.0,0.0,0.0,27.0,1695762072.0
,0.0,0.0,0.0,27.0,1695762333.0
,0.0,0.0,0.0,27.0,1695762596.0
,0.0,0.0,0.0,26.0,1695762860.0
,0.0,0.0,0.0,26.0,1695763120.0
,0.0,0.0,0.0,26.0,1695763643.0
,0.0,0.0,0.0,26.0,1695763904.0
,1.0,0.0,1.0,26.0,1695764166.0
,0.0,0.0,0.0,27.0,1695764428.0
,0.0,0.0,0.0,27.0,1695764688.0
,0.0,0.0,0.0,27.0,1695764950.0
,0.0,0.0,0.0,27.0,1695765477.0
,0.0,0.0,0.0,27.0,1695765477.0
,0.0,0.0,0.0,27.0,1695765999.0
,0.0,0.0,0.0,27.0,1695766265.0
,0.0,0.0,0.0,27.0,1695766527.0
,0.0,0.0,0.0,27.0,1695766790.0
,0.0,0.0,0.0,27.0,1695767051.0
,0.0,0.0,0.0,27.0,1695767316.0
,0.0,0.0,0.0,27.0,1695767841.0
,0.0,0.0,0.0,27.0,1695768104.0
,0.0,0.0,0.0,27.0,1695768367.0
,0.0,0.0,0.0,27.0,1695768628.0
,0.0,0.0,0.0,27.0,1695768889.0
,0.0,0.0,0.0,27.0,1695769150.0
,0.0,0.0,0.0,27.0,1695769673.0
,0.0,0.0,0.0,27.0,1695769935.0
,0.0,0.0,0.0,27.0,1695770194.0
,0.0,0.0,0.0,27.0,1695770453.0
,0.0,0.0,0.0,27.0,1695770716.0
,0.0,0.0,0.0,27.0,1695770975.0
,0.0,0.0,0.0,27.0,1695771497.0
,0.0,0.0,0.0,27.0,1695771497.0
,0.0,0.0,0.0,27.0,1695772019.0
,0.0,0.0,0.0,27.0,1695772280.0
,0.0,0.0,0.0,27.0,1695772538.0
,0.0,0.0,0.0,27.0,1695772801.0
,0.0,0.0,0.0,27.0,1695773060.0
,0.0,0.0,0.0,27.0,1695773320.0
,4.0,3.0,1.0,23.0,1695773840.0
,8.0,5.0,3.0,19.0,1695774101.0
,8.0,5.0,3.0,19.0,1695774359.0
,8.0,5.0,3.0,19.0,1695774617.0
,8.0,5.0,3.0,19.0,1695774875.0
,8.0,5.0,3.0,19.0,1695775140.0
,8.0,5.0,3.0,19.0,1695775660.0
,8.0,5.0,3.0,19.0,1695775918.0
,8.0,5.0,3.0,19.0,1695776177.0
,8.0,5.0,3.0,19.0,1695776437.0
,8.0,5.0,3.0,19.0,1695776701.0
,8.0,5.0,3.0,19.0,1695776966.0
,8.0,5.0,3.0,19.0,1695777486.0
,8.0,5.0,3.0,19.0,1695777486.0
,8.0,5.0,3.0,19.0,1695778006.0
,8.0,5.0,3.0,19.0,1695778264.0
,8.0,5.0,3.0,19.0,1695778559.0
,8.0,5.0,3.0,19.0,1695778812.0
,8.0,5.0,3.0,19.0,1695779068.0
,8.0,5.0,3.0,19.0,1695779321.0
,8.0,5.0,3.0,19.0,1695779831.0
,8.0,5.0,3.0,19.0,1695780092.0
,8.0,5.0,3.0,19.0,1695780355.0
,8.0,5.0,3.0,19.0,1695780616.0
,8.0,5.0,3.0,19.0,1695780873.0
,8.0,5.0,3.0,19.0,1695781133.0
,8.0,5.0,3.0,19.0,1695781655.0
,8.0,5.0,3.0,19.0,1695781918.0
,8.0,5.0,3.0,19.0,1695782180.0
,8.0,5.0,3.0,19.0,1695782439.0
,8.0,5.0,3.0,19.0,1695782697.0
,8.0,5.0,3.0,19.0,1695782959.0
,8.0,5.0,3.0,19.0,1695783481.0
,8.0,5.0,3.0,19.0,1695783481.0
,8.0,5.0,3.0,19.0,1695784007.0
,8.0,5.0,3.0,19.0,1695784268.0
,8.0,5.0,3.0,19.0,1695784526.0
,8.0,5.0,3.0,19.0,1695784785.0
,8.0,5.0,3.0,19.0,1695785045.0
,8.0,5.0,3.0,19.0,1695785304.0
,8.0,5.0,3.0,19.0,1695785826.0
,8.0,5.0,3.0,19.0,1695786086.0
,8.0,5.0,3.0,19.0,1695786347.0
,8.0,5.0,3.0,19.0,1695786611.0
,8.0,5.0,3.0,19.0,1695786869.0
,8.0,5.0,3.0,19.0,1695787130.0
,8.0,5.0,3.0,19.0,1695787653.0
,8.0,5.0,3.0,19.0,1695787917.0
,8.0,5.0,3.0,19.0,1695788178.0
,8.0,5.0,3.0,19.0,1695788436.0
,8.0,5.0,3.0,19.0,1695788701.0
,8.0,5.0,3.0,19.0,1695789229.0
,8.0,5.0,3.0,19.0,1695789492.0
,8.0,5.0,3.0,19.0,1695789492.0
,8.0,5.0,3.0,19.0,1695790022.0
,8.0,5.0,3.0,19.0,1695790288.0
,8.0,5.0,3.0,19.0,1695790553.0
,8.0,5.0,3.0,19.0,1695790816.0
,8.0,5.0,3.0,19.0,1695791078.0
,8.0,5.0,3.0,19.0,1695791341.0
,8.0,5.0,3.0,19.0,1695791865.0
,8.0,4.0,4.0,18.0,1695792129.0
,8.0,5.0,3.0,19.0,1695792393.0
,9.0,5.0,4.0,18.0,1695792653.0
,9.0,5.0,4.0,18.0,1695792915.0
,9.0,5.0,4.0,18.0,1695793177.0
,15.0,6.0,9.0,12.0,1695793443.0
,22.0,6.0,16.0,5.0,1695793704.0
,26.0,6.0,20.0,1.0,1695794226.0
,26.0,6.0,20.0,1.0,1695794487.0
,26.0,6.0,20.0,1.0,1695794749.0
,26.0,6.0,20.0,1.0,1695795014.0
,26.0,6.0,20.0,1.0,1695795276.0
,26.0,6.0,20.0,1.0,1695795534.0
,26.0,6.0,20.0,1.0,1695796061.0
,26.0,5.0,21.0,1.0,1695796325.0
,26.0,5.0,21.0,1.0,1695796586.0
,26.0,5.0,21.0,1.0,1695796848.0
,26.0,5.0,21.0,1.0,1695797112.0
,26.0,5.0,21.0,1.0,1695797372.0
,26.0,5.0,21.0,1.0,1695797632.0
,26.0,5.0,21.0,1.0,1695797895.0
,26.0,6.0,20.0,1.0,1695798412.0
,26.0,6.0,20.0,1.0,1695798673.0
,26.0,6.0,20.0,1.0,1695798934.0
,26.0,6.0,20.0,1.0,1695799197.0
,26.0,6.0,20.0,1.0,1695799457.0
,26.0,6.0,20.0,1.0,1695799721.0
,26.0,6.0,20.0,1.0,1695800242.0
,26.0,6.0,20.0,1.0,1695800503.0
,26.0,6.0,20.0,1.0,1695800770.0
,26.0,6.0,20.0,1.0,1695801033.0
,25.0,6.0,19.0,2.0,1695801295.0
,24.0,6.0,18.0,3.0,1695801560.0
,25.0,6.0,19.0,2.0,1695802087.0
,25.0,5.0,20.0,2.0,1695802087.0
,26.0,6.0,20.0,1.0,1695802610.0
,26.0,6.0,20.0,1.0,1695802870.0
,26.0,6.0,20.0,1.0,1695803133.0
,26.0,6.0,20.0,1.0,1695803392.0
,26.0,6.0,20.0,1.0,1695803655.0
,26.0,6.0,20.0,1.0,1695803916.0
,26.0,6.0,20.0,1.0,1695804456.0
,24.0,6.0,18.0,3.0,1695804717.0
,26.0,6.0,20.0,1.0,1695804979.0
,26.0,6.0,20.0,1.0,1695805241.0
,23.0,6.0,17.0,4.0,1695805502.0
,23.0,6.0,17.0,3.0,1695805765.0
,21.0,5.0,16.0,5.0,1695806294.0
,21.0,5.0,16.0,5.0,1695806294.0
,22.0,5.0,17.0,5.0,1695806822.0
,22.0,5.0,17.0,5.0,1695807085.0
,21.0,4.0,17.0,5.0,1695807345.0
,21.0,5.0,16.0,6.0,1695807604.0
,22.0,5.0,17.0,5.0,1695807864.0
,20.0,4.0,16.0,6.0,1695808127.0
,18.0,5.0,13.0,9.0,1695808655.0
,17.0,4.0,13.0,10.0,1695808918.0
,10.0,0.0,10.0,17.0,1695809181.0
,9.0,0.0,9.0,18.0,1695809444.0
,8.0,0.0,8.0,19.0,1695809710.0
,7.0,0.0,7.0,20.0,1695809972.0
,4.0,0.0,4.0,23.0,1695810496.0
,3.0,0.0,3.0,24.0,1695810496.0
,1.0,0.0,1.0,26.0,1695811020.0
,1.0,0.0,1.0,26.0,1695811282.0
,1.0,0.0,1.0,26.0,1695811546.0
,3.0,0.0,3.0,24.0,1695811807.0
,4.0,0.0,4.0,23.0,1695812065.0
,1.0,0.0,1.0,26.0,1695812327.0
,1.0,0.0,1.0,26.0,1695812853.0
,2.0,0.0,2.0,25.0,1695813114.0
,1.0,0.0,1.0,26.0,1695813375.0
,1.0,0.0,1.0,26.0,1695813636.0
,0.0,0.0,0.0,27.0,1695813903.0
,1.0,0.0,1.0,26.0,1695814171.0
,0.0,0.0,0.0,27.0,1695814695.0
,0.0,0.0,0.0,27.0,1695814695.0
,3.0,0.0,3.0,24.0,1695815218.0
,3.0,0.0,3.0,24.0,1695815481.0
,1.0,0.0,1.0,25.0,1695815744.0
,1.0,0.0,1.0,25.0,1695816010.0
,1.0,0.0,1.0,25.0,1695816272.0
,3.0,0.0,3.0,23.0,1695816534.0
,2.0,0.0,2.0,24.0,1695817057.0
,1.0,0.0,1.0,25.0,1695817319.0
,0.0,0.0,0.0,26.0,1695817581.0
,0.0,0.0,0.0,26.0,1695817840.0
,1.0,0.0,1.0,25.0,1695818106.0
,1.0,0.0,1.0,25.0,1695818370.0
,3.0,0.0,3.0,22.0,1695818895.0
,5.0,0.0,5.0,19.0,1695818895.0
,7.0,0.0,7.0,17.0,1695819419.0
,6.0,0.0,6.0,18.0,1695819684.0
,6.0,1.0,5.0,18.0,1695819944.0
,5.0,0.0,5.0,19.0,1695820207.0
,3.0,0.0,3.0,21.0,1695820468.0
,0.0,0.0,0.0,24.0,1695820730.0
,0.0,0.0,0.0,23.0,1695821261.0
,0.0,0.0,0.0,23.0,1695821523.0
,1.0,0.0,1.0,22.0,1695821790.0
,1.0,1.0,0.0,23.0,1695822060.0
,1.0,0.0,1.0,23.0,1695822324.0
,1.0,0.0,1.0,24.0,1695822586.0
,0.0,0.0,0.0,25.0,1695822855.0
,0.0,0.0,0.0,25.0,1695823114.0
,0.0,0.0,0.0,25.0,1695823642.0
,1.0,0.0,1.0,24.0,1695823905.0
,0.0,0.0,0.0,25.0,1695824163.0
,0.0,0.0,0.0,25.0,1695824425.0
,0.0,0.0,0.0,25.0,1695824689.0
,0.0,0.0,0.0,25.0,1695824950.0
,0.0,0.0,0.0,25.0,1695825473.0
,1.0,0.0,1.0,24.0,1695825473.0
,1.0,0.0,1.0,24.0,1695826002.0
,0.0,0.0,0.0,25.0,1695826267.0
,1.0,0.0,1.0,24.0,1695826529.0
,2.0,0.0,2.0,23.0,1695826792.0
,3.0,0.0,3.0,22.0,1695827056.0
,0.0,0.0,0.0,25.0,1695827316.0
,0.0,0.0,0.0,25.0,1695827838.0
,1.0,0.0,1.0,24.0,1695828099.0
,0.0,0.0,0.0,25.0,1695828362.0
,0.0,0.0,0.0,25.0,1695828624.0
,0.0,0.0,0.0,25.0,1695828886.0
,1.0,0.0,1.0,23.0,1695829150.0
,1.0,0.0,1.0,23.0,1695829674.0
,1.0,0.0,1.0,23.0,1695829674.0
,0.0,0.0,0.0,23.0,1695830205.0
,1.0,0.0,1.0,23.0,1695830469.0
,1.0,0.0,1.0,22.0,1695830734.0
,0.0,0.0,0.0,23.0,1695830995.0
,2.0,0.0,2.0,20.0,1695831254.0
,1.0,0.0,1.0,21.0,1695831515.0
,1.0,0.0,1.0,22.0,1695832035.0
,0.0,0.0,0.0,23.0,1695832302.0
,1.0,0.0,1.0,23.0,1695832563.0
,1.0,0.0,1.0,23.0,1695832823.0
,1.0,0.0,1.0,24.0,1695833082.0
,1.0,0.0,1.0,24.0,1695833342.0
,1.0,0.0,1.0,23.0,1695833867.0
,1.0,1.0,0.0,24.0,1695833867.0
,2.0,0.0,2.0,23.0,1695834395.0
,5.0,0.0,5.0,19.0,1695834656.0
,4.0,0.0,4.0,20.0,1695834919.0
,4.0,2.0,2.0,20.0,1695835186.0
,3.0,0.0,3.0,20.0,1695835447.0
,1.0,0.0,1.0,24.0,1695835709.0
,1.0,0.0,1.0,24.0,1695836229.0
,1.0,0.0,1.0,24.0,1695836491.0
,2.0,0.0,2.0,23.0,1695836751.0
,1.0,0.0,1.0,24.0,1695837009.0
,1.0,0.0,1.0,23.0,1695837266.0
,0.0,0.0,0.0,24.0,1695837527.0
,0.0,0.0,0.0,24.0,1695838051.0
,0.0,0.0,0.0,24.0,1695838312.0
,1.0,0.0,1.0,24.0,1695838573.0
,0.0,0.0,0.0,25.0,1695838831.0
,2.0,0.0,2.0,24.0,1695839090.0
,0.0,0.0,0.0,26.0,1695839348.0
,0.0,0.0,0.0,25.0,1695839871.0
,0.0,0.0,0.0,25.0,1695839871.0
,0.0,0.0,0.0,25.0,1695840394.0
,0.0,0.0,0.0,25.0,1695840655.0
,0.0,0.0,0.0,25.0,1695840915.0
,0.0,0.0,0.0,25.0,1695841174.0
,0.0,0.0,0.0,25.0,1695841436.0
,0.0,0.0,0.0,25.0,1695841964.0
,0.0,0.0,0.0,25.0,1695842228.0
,0.0,0.0,0.0,25.0,1695842490.0
,1.0,0.0,1.0,24.0,1695842752.0
,1.0,0.0,1.0,23.0,1695843018.0
,1.0,0.0,1.0,23.0,1695843280.0
,1.0,0.0,1.0,24.0,1695843540.0
,0.0,0.0,0.0,25.0,1695844064.0
,0.0,0.0,0.0,25.0,1695844325.0
,1.0,0.0,1.0,25.0,1695844584.0
,1.0,0.0,1.0,25.0,1695844844.0
,0.0,0.0,0.0,26.0,1695845103.0
,0.0,0.0,0.0,26.0,1695845363.0
,0.0,0.0,0.0,26.0,1695845890.0
,1.0,0.0,1.0,25.0,1695846151.0
,1.0,0.0,1.0,25.0,1695846409.0
