num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported
1,0,1,27,1670000433
2,0,2,26,1670000971
1,0,1,27,1670001237
1,0,1,27,1670001505
1,0,1,27,1670001770
1,0,1,27,1670002035
0,0,0,28,1670002305
1,0,1,27,1670002573
1,0,1,27,1670002834
1,0,1,27,1670003362
1,0,1,27,1670003629
3,0,3,25,1670003895
2,0,2,26,1670004160
1,0,1,27,1670004429
1,0,1,27,1670004694
1,0,1,27,1670004958
1,0,1,27,1670005494
0,0,0,28,1670005760
0,0,0,28,1670006027
0,0,0,28,1670006294
1,0,1,27,1670006561
1,0,1,27,1670006827
1,0,1,27,1670007090
0,0,0,28,1670007357
0,0,0,28,1670007888
0,0,0,28,1670008152
1,0,1,27,1670008420
1,0,1,27,1670008688
0,0,0,28,1670008957
0,0,0,28,1670009226
0,0,0,28,1670009493
1,0,1,27,1670009762
1,0,1,27,1670010027
1,0,1,27,1670010565
2,0,2,26,1670010833
3,0,3,25,1670011098
0,0,0,28,1670011365
0,0,0,28,1670011633
0,0,0,28,1670011900
0,0,0,28,1670012168
0,0,0,28,1670012435
0,0,0,28,1670012971
0,0,0,28,1670013237
0,0,0,28,1670013505
0,0,0,28,1670013776
0,0,0,28,1670014044
0,0,0,28,1670014310
0,0,0,28,1670014578
0,0,0,28,1670014845
0,0,0,28,1670015381
0,0,0,28,1670015645
0,0,0,28,1670015913
0,0,0,28,1670016178
0,0,0,28,1670016447
0,0,0,28,1670016715
1,0,1,27,1670016982
2,0,2,26,1670017253
1,0,1,27,1670017784
1,0,1,27,1670018050
1,0,1,27,1670018315
1,0,1,27,1670018582
1,0,1,27,1670018851
1,0,1,27,1670019115
1,0,1,27,1670019378
1,0,1,27,1670019642
2,0,2,26,1670020173
2,0,2,26,1670020438
2,0,2,26,1670020706
2,0,2,26,1670020972
2,0,2,26,1670021239
2,0,2,26,1670021503
2,0,2,26,1670021772
2,0,2,26,1670022036
2,0,2,26,1670022571
2,0,2,26,1670022840
2,0,2,26,1670023109
2,0,2,26,1670023372
2,0,2,26,1670023638
2,0,2,26,1670023898
2,0,2,26,1670024157
2,0,2,26,1670024690
2,0,2,26,1670024958
2,0,2,26,1670025225
2,0,2,26,1670025493
2,0,2,26,1670025757
2,0,2,26,1670026023
2,0,2,26,1670026289
2,0,2,26,1670026556
2,0,2,26,1670027085
2,0,2,26,1670027347
3,0,3,25,1670027613
3,0,3,25,1670027882
3,0,3,25,1670028148
3,0,3,25,1670028413
3,0,3,25,1670028680
3,0,3,25,1670028948
3,0,3,25,1670029481
3,0,3,25,1670029749
3,0,3,25,1670030016
3,0,3,25,1670030278
3,0,3,25,1670030542
3,0,3,25,1670030808
3,0,3,25,1670031073
3,0,3,25,1670031339
3,0,3,25,1670031869
3,0,3,25,1670032135
3,0,3,25,1670032402
3,0,3,25,1670032665
3,0,3,25,1670032930
3,0,3,25,1670033198
3,0,3,25,1670033467
3,0,3,25,1670033732
4,0,4,24,1670034269
4,0,4,24,1670034536
4,0,4,24,1670034804
4,0,4,24,1670035069
4,0,4,24,1670035336
4,0,4,24,1670035600
4,0,4,24,1670035865
4,0,4,24,1670036132
4,0,4,24,1670036665
4,0,4,24,1670036934
4,0,4,24,1670037199
4,0,4,24,1670037462
4,0,4,24,1670037728
