num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported,month,day_month,day_week,hour,minute
19.0,0.0,19.0,6.0,1683109935.0,5,3,2,10,32
19.0,0.0,19.0,6.0,1683110201.0,5,3,2,10,36
21.0,0.0,21.0,4.0,1683110461.0,5,3,2,10,41
20.0,0.0,20.0,5.0,1683110724.0,5,3,2,10,45
19.0,0.0,19.0,6.0,1683111253.0,5,3,2,10,54
19.0,0.0,19.0,6.0,1683111520.0,5,3,2,10,58
16.0,0.0,16.0,9.0,1683111786.0,5,3,2,11,3
14.0,0.0,14.0,11.0,1683112054.0,5,3,2,11,7
13.0,1.0,12.0,12.0,1683112318.0,5,3,2,11,11
13.0,1.0,12.0,12.0,1683112584.0,5,3,2,11,16
13.0,0.0,13.0,13.0,1683112850.0,5,3,2,11,20
12.0,0.0,12.0,14.0,1683113112.0,5,3,2,11,25
14.0,0.0,14.0,12.0,1683113641.0,5,3,2,11,34
14.0,0.0,14.0,12.0,1683113905.0,5,3,2,11,38
14.0,0.0,14.0,12.0,1683114171.0,5,3,2,11,42
14.0,0.0,14.0,12.0,1683114434.0,5,3,2,11,47
12.0,0.0,12.0,14.0,1683114703.0,5,3,2,11,51
13.0,0.0,13.0,13.0,1683114966.0,5,3,2,11,56
10.0,0.0,10.0,16.0,1683115495.0,5,3,2,12,4
4.0,0.0,4.0,22.0,1683115756.0,5,3,2,12,9
4.0,0.0,4.0,22.0,1683116020.0,5,3,2,12,13
3.0,0.0,3.0,23.0,1683116282.0,5,3,2,12,18
1.0,0.0,1.0,25.0,1683116546.0,5,3,2,12,22
1.0,0.0,1.0,25.0,1683116809.0,5,3,2,12,26
1.0,0.0,1.0,25.0,1683117076.0,5,3,2,12,31
0.0,0.0,0.0,26.0,1683117339.0,5,3,2,12,35
1.0,0.0,1.0,25.0,1683117866.0,5,3,2,12,44
1.0,0.0,1.0,25.0,1683118131.0,5,3,2,12,48
2.0,0.0,2.0,24.0,1683118401.0,5,3,2,12,53
0.0,0.0,0.0,26.0,1683118666.0,5,3,2,12,57
3.0,0.0,3.0,22.0,1683118931.0,5,3,2,13,2
4.0,0.0,4.0,21.0,1683119195.0,5,3,2,13,6
2.0,0.0,2.0,23.0,1683119461.0,5,3,2,13,11
2.0,0.0,2.0,23.0,1683119728.0,5,3,2,13,15
2.0,0.0,2.0,23.0,1683120257.0,5,3,2,13,24
1.0,0.0,1.0,24.0,1683120523.0,5,3,2,13,28
1.0,0.0,1.0,24.0,1683120791.0,5,3,2,13,33
1.0,0.0,1.0,24.0,1683121057.0,5,3,2,13,37
4.0,0.0,4.0,21.0,1683121320.0,5,3,2,13,42
4.0,0.0,4.0,21.0,1683121585.0,5,3,2,13,46
4.0,0.0,4.0,21.0,1683121852.0,5,3,2,13,50
3.0,0.0,3.0,22.0,1683122117.0,5,3,2,13,55
4.0,0.0,4.0,21.0,1683122644.0,5,3,2,14,4
3.0,0.0,3.0,22.0,1683122905.0,5,3,2,14,8
2.0,0.0,2.0,22.0,1683123169.0,5,3,2,14,12
3.0,0.0,3.0,20.0,1683123433.0,5,3,2,14,17
1.0,0.0,1.0,23.0,1683123698.0,5,3,2,14,21
0.0,0.0,0.0,24.0,1683123961.0,5,3,2,14,26
1.0,0.0,1.0,23.0,1683124492.0,5,3,2,14,34
1.0,0.0,1.0,23.0,1683124757.0,5,3,2,14,39
1.0,0.0,1.0,23.0,1683125018.0,5,3,2,14,43
1.0,0.0,1.0,23.0,1683125284.0,5,3,2,14,48
1.0,0.0,1.0,23.0,1683125547.0,5,3,2,14,52
1.0,0.0,1.0,23.0,1683125813.0,5,3,2,14,56
0.0,0.0,0.0,24.0,1683126079.0,5,3,2,15,1
2.0,0.0,2.0,23.0,1683126343.0,5,3,2,15,5
0.0,0.0,0.0,25.0,1683126868.0,5,3,2,15,14
0.0,0.0,0.0,25.0,1683127132.0,5,3,2,15,18
0.0,0.0,0.0,25.0,1683127398.0,5,3,2,15,23
0.0,0.0,0.0,25.0,1683127664.0,5,3,2,15,27
0.0,0.0,0.0,25.0,1683127926.0,5,3,2,15,32
0.0,0.0,0.0,25.0,1683128190.0,5,3,2,15,36
0.0,0.0,0.0,25.0,1683128455.0,5,3,2,15,40
0.0,0.0,0.0,25.0,1683128722.0,5,3,2,15,45
2.0,0.0,2.0,22.0,1683129250.0,5,3,2,15,54
0.0,0.0,0.0,24.0,1683129516.0,5,3,2,15,58
1.0,0.0,1.0,22.0,1683129783.0,5,3,2,16,3
0.0,0.0,0.0,23.0,1683130048.0,5,3,2,16,7
0.0,0.0,0.0,24.0,1683130315.0,5,3,2,16,11
0.0,0.0,0.0,24.0,1683130582.0,5,3,2,16,16
0.0,0.0,0.0,24.0,1683130849.0,5,3,2,16,20
0.0,0.0,0.0,24.0,1683131117.0,5,3,2,16,25
0.0,0.0,0.0,24.0,1683131652.0,5,3,2,16,34
0.0,0.0,0.0,25.0,1683131914.0,5,3,2,16,38
0.0,0.0,0.0,24.0,1683132181.0,5,3,2,16,43
0.0,0.0,0.0,24.0,1683132443.0,5,3,2,16,47
1.0,0.0,1.0,23.0,1683132708.0,5,3,2,16,51
1.0,0.0,1.0,23.0,1683132974.0,5,3,2,16,56
1.0,0.0,1.0,23.0,1683133239.0,5,3,2,17,0
0.0,0.0,0.0,24.0,1683133769.0,5,3,2,17,9
0.0,0.0,0.0,24.0,1683134033.0,5,3,2,17,13
0.0,0.0,0.0,24.0,1683134297.0,5,3,2,17,18
0.0,0.0,0.0,24.0,1683134566.0,5,3,2,17,22
0.0,0.0,0.0,24.0,1683134833.0,5,3,2,17,27
0.0,0.0,0.0,24.0,1683135097.0,5,3,2,17,31
0.0,0.0,0.0,24.0,1683135365.0,5,3,2,17,36
1.0,0.0,1.0,24.0,1683135628.0,5,3,2,17,40
0.0,0.0,0.0,25.0,1683136156.0,5,3,2,17,49
0.0,0.0,0.0,24.0,1683136425.0,5,3,2,17,53
0.0,0.0,0.0,24.0,1683136689.0,5,3,2,17,58
1.0,0.0,1.0,24.0,1683136951.0,5,3,2,18,2
0.0,0.0,0.0,25.0,1683137217.0,5,3,2,18,6
0.0,0.0,0.0,25.0,1683137483.0,5,3,2,18,11
0.0,0.0,0.0,25.0,1683137749.0,5,3,2,18,15
0.0,0.0,0.0,25.0,1683138015.0,5,3,2,18,20
0.0,0.0,0.0,25.0,1683138548.0,5,3,2,18,29
0.0,0.0,0.0,25.0,1683138814.0,5,3,2,18,33
0.0,0.0,0.0,25.0,1683139081.0,5,3,2,18,38
0.0,0.0,0.0,24.0,1683139347.0,5,3,2,18,42
1.0,0.0,1.0,23.0,1683139613.0,5,3,2,18,46
0.0,0.0,0.0,24.0,1683139878.0,5,3,2,18,51
0.0,0.0,0.0,24.0,1683140144.0,5,3,2,18,55
0.0,0.0,0.0,24.0,1683140676.0,5,3,2,19,4
0.0,0.0,0.0,24.0,1683140939.0,5,3,2,19,8
0.0,0.0,0.0,24.0,1683141204.0,5,3,2,19,13
0.0,0.0,0.0,24.0,1683141469.0,5,3,2,19,17
0.0,0.0,0.0,24.0,1683141736.0,5,3,2,19,22
0.0,0.0,0.0,24.0,1683142003.0,5,3,2,19,26
0.0,0.0,0.0,24.0,1683142267.0,5,3,2,19,31
0.0,0.0,0.0,24.0,1683142534.0,5,3,2,19,35
0.0,0.0,0.0,24.0,1683143067.0,5,3,2,19,44
0.0,0.0,0.0,24.0,1683143332.0,5,3,2,19,48
0.0,0.0,0.0,24.0,1683143596.0,5,3,2,19,53
0.0,0.0,0.0,24.0,1683143862.0,5,3,2,19,57
1.0,0.0,1.0,23.0,1683144127.0,5,3,2,20,2
1.0,0.0,1.0,23.0,1683144388.0,5,3,2,20,6
0.0,0.0,0.0,24.0,1683144648.0,5,3,2,20,10
0.0,0.0,0.0,24.0,1683145172.0,5,3,2,20,19
0.0,0.0,0.0,24.0,1683145432.0,5,3,2,20,23
0.0,0.0,0.0,24.0,1683145696.0,5,3,2,20,28
0.0,0.0,0.0,24.0,1683145958.0,5,3,2,20,32
0.0,0.0,0.0,24.0,1683146220.0,5,3,2,20,37
0.0,0.0,0.0,24.0,1683146483.0,5,3,2,20,41
0.0,0.0,0.0,24.0,1683146749.0,5,3,2,20,45
2.0,0.0,2.0,23.0,1683147277.0,5,3,2,20,54
1.0,0.0,1.0,24.0,1683147544.0,5,3,2,20,59
1.0,0.0,1.0,24.0,1683147808.0,5,3,2,21,3
0.0,0.0,0.0,25.0,1683148067.0,5,3,2,21,7
0.0,0.0,0.0,25.0,1683148333.0,5,3,2,21,12
0.0,0.0,0.0,25.0,1683148600.0,5,3,2,21,16
0.0,0.0,0.0,25.0,1683148866.0,5,3,2,21,21
0.0,0.0,0.0,25.0,1683149130.0,5,3,2,21,25
0.0,0.0,0.0,25.0,1683149663.0,5,3,2,21,34
0.0,0.0,0.0,25.0,1683149928.0,5,3,2,21,38
0.0,0.0,0.0,25.0,1683150192.0,5,3,2,21,43
0.0,0.0,0.0,25.0,1683150459.0,5,3,2,21,47
0.0,0.0,0.0,26.0,1683150722.0,5,3,2,21,52
0.0,0.0,0.0,28.0,1683150990.0,5,3,2,21,56
0.0,0.0,0.0,28.0,1683151257.0,5,3,2,22,0
0.0,0.0,0.0,28.0,1683151520.0,5,3,2,22,5
0.0,0.0,0.0,28.0,1683152044.0,5,3,2,22,14
1.0,0.0,1.0,27.0,1683152303.0,5,3,2,22,18
1.0,0.0,1.0,27.0,1683152563.0,5,3,2,22,22
1.0,0.0,1.0,27.0,1683152824.0,5,3,2,22,27
0.0,0.0,0.0,28.0,1683153083.0,5,3,2,22,31
0.0,0.0,0.0,28.0,1683153349.0,5,3,2,22,35
0.0,0.0,0.0,28.0,1683153868.0,5,3,2,22,44
0.0,0.0,0.0,28.0,1683154129.0,5,3,2,22,48
0.0,0.0,0.0,28.0,1683154397.0,5,3,2,22,53
0.0,0.0,0.0,28.0,1683154667.0,5,3,2,22,57
0.0,0.0,0.0,28.0,1683154930.0,5,3,2,23,2
0.0,0.0,0.0,28.0,1683155196.0,5,3,2,23,6
0.0,0.0,0.0,28.0,1683155462.0,5,3,2,23,11
0.0,0.0,0.0,28.0,1683155728.0,5,3,2,23,15
0.0,0.0,0.0,28.0,1683156257.0,5,3,2,23,24
0.0,0.0,0.0,28.0,1683156523.0,5,3,2,23,28
0.0,0.0,0.0,28.0,1683156788.0,5,3,2,23,33
0.0,0.0,0.0,28.0,1683157054.0,5,3,2,23,37
0.0,0.0,0.0,28.0,1683157321.0,5,3,2,23,42
0.0,0.0,0.0,28.0,1683157586.0,5,3,2,23,46
0.0,0.0,0.0,28.0,1683157851.0,5,3,2,23,50
0.0,0.0,0.0,28.0,1683158379.0,5,3,2,23,59
0.0,0.0,0.0,28.0,1683158640.0,5,4,3,0,4
0.0,0.0,0.0,28.0,1683158903.0,5,4,3,0,8
0.0,0.0,0.0,28.0,1683159169.0,5,4,3,0,12
0.0,0.0,0.0,28.0,1683159429.0,5,4,3,0,17
0.0,0.0,0.0,28.0,1683159690.0,5,4,3,0,21
0.0,0.0,0.0,28.0,1683159951.0,5,4,3,0,25
0.0,0.0,0.0,28.0,1683160470.0,5,4,3,0,34
0.0,0.0,0.0,28.0,1683160733.0,5,4,3,0,38
0.0,0.0,0.0,28.0,1683160994.0,5,4,3,0,43
0.0,0.0,0.0,28.0,1683161259.0,5,4,3,0,47
0.0,0.0,0.0,28.0,1683161521.0,5,4,3,0,52
0.0,0.0,0.0,28.0,1683161781.0,5,4,3,0,56
0.0,0.0,0.0,28.0,1683162045.0,5,4,3,1,0
0.0,0.0,0.0,28.0,1683162569.0,5,4,3,1,9
0.0,0.0,0.0,28.0,1683162836.0,5,4,3,1,13
0.0,0.0,0.0,28.0,1683163103.0,5,4,3,1,18
2.0,2.0,0.0,26.0,1683163364.0,5,4,3,1,22
6.0,3.0,3.0,22.0,1683163625.0,5,4,3,1,27
6.0,3.0,3.0,22.0,1683163888.0,5,4,3,1,31
6.0,3.0,3.0,22.0,1683164154.0,5,4,3,1,35
6.0,3.0,3.0,22.0,1683164417.0,5,4,3,1,40
6.0,3.0,3.0,22.0,1683164949.0,5,4,3,1,49
6.0,3.0,3.0,22.0,1683165213.0,5,4,3,1,53
6.0,3.0,3.0,22.0,1683165473.0,5,4,3,1,57
6.0,3.0,3.0,22.0,1683165733.0,5,4,3,2,2
6.0,3.0,3.0,22.0,1683165994.0,5,4,3,2,6
6.0,3.0,3.0,22.0,1683166252.0,5,4,3,2,10
6.0,3.0,3.0,22.0,1683166772.0,5,4,3,2,19
6.0,3.0,3.0,22.0,1683167032.0,5,4,3,2,23
6.0,3.0,3.0,22.0,1683167292.0,5,4,3,2,28
6.0,3.0,3.0,22.0,1683167554.0,5,4,3,2,32
6.0,3.0,3.0,22.0,1683167816.0,5,4,3,2,36
6.0,3.0,3.0,22.0,1683168077.0,5,4,3,2,41
6.0,3.0,3.0,22.0,1683168343.0,5,4,3,2,45
7.0,3.0,4.0,21.0,1683168870.0,5,4,3,2,54
7.0,3.0,4.0,21.0,1683169135.0,5,4,3,2,58
7.0,3.0,4.0,21.0,1683169398.0,5,4,3,3,3
7.0,3.0,4.0,21.0,1683169665.0,5,4,3,3,7
7.0,3.0,4.0,21.0,1683169930.0,5,4,3,3,12
7.0,3.0,4.0,21.0,1683170194.0,5,4,3,3,16
7.0,3.0,4.0,21.0,1683170458.0,5,4,3,3,20
7.0,3.0,4.0,21.0,1683170724.0,5,4,3,3,25
7.0,3.0,4.0,21.0,1683171254.0,5,4,3,3,34
7.0,3.0,4.0,21.0,1683171523.0,5,4,3,3,38
7.0,3.0,4.0,21.0,1683171789.0,5,4,3,3,43
7.0,3.0,4.0,21.0,1683172057.0,5,4,3,3,47
6.0,3.0,3.0,22.0,1683172322.0,5,4,3,3,52
6.0,3.0,3.0,22.0,1683172584.0,5,4,3,3,56
6.0,3.0,3.0,22.0,1683172847.0,5,4,3,4,0
6.0,3.0,3.0,22.0,1683173111.0,5,4,3,4,5
6.0,3.0,3.0,22.0,1683173642.0,5,4,3,4,14
6.0,3.0,3.0,22.0,1683173906.0,5,4,3,4,18
6.0,3.0,3.0,22.0,1683174168.0,5,4,3,4,22
6.0,3.0,3.0,22.0,1683174428.0,5,4,3,4,27
6.0,3.0,3.0,22.0,1683174689.0,5,4,3,4,31
6.0,3.0,3.0,22.0,1683174952.0,5,4,3,4,35
6.0,3.0,3.0,22.0,1683175473.0,5,4,3,4,44
6.0,3.0,3.0,22.0,1683175733.0,5,4,3,4,48
6.0,3.0,3.0,22.0,1683175992.0,5,4,3,4,53
6.0,3.0,3.0,22.0,1683176252.0,5,4,3,4,57
6.0,3.0,3.0,22.0,1683176513.0,5,4,3,5,1
6.0,3.0,3.0,22.0,1683176772.0,5,4,3,5,6
6.0,3.0,3.0,22.0,1683177031.0,5,4,3,5,10
6.0,3.0,3.0,22.0,1683177548.0,5,4,3,5,19
7.0,3.0,4.0,21.0,1683177808.0,5,4,3,5,23
6.0,4.0,2.0,22.0,1683178067.0,5,4,3,5,27
6.0,4.0,2.0,22.0,1683178328.0,5,4,3,5,32
6.0,4.0,2.0,22.0,1683178589.0,5,4,3,5,36
6.0,4.0,2.0,22.0,1683178849.0,5,4,3,5,40
5.0,4.0,1.0,23.0,1683179370.0,5,4,3,5,49
10.0,4.0,6.0,18.0,1683179629.0,5,4,3,5,53
17.0,4.0,13.0,11.0,1683179894.0,5,4,3,5,58
24.0,4.0,20.0,4.0,1683180161.0,5,4,3,6,2
26.0,4.0,22.0,2.0,1683180424.0,5,4,3,6,7
26.0,4.0,22.0,2.0,1683180693.0,5,4,3,6,11
28.0,4.0,24.0,0.0,1683180956.0,5,4,3,6,15
27.0,4.0,23.0,1.0,1683181487.0,5,4,3,6,24
28.0,4.0,24.0,0.0,1683181752.0,5,4,3,6,29
28.0,4.0,24.0,0.0,1683182014.0,5,4,3,6,33
28.0,4.0,24.0,0.0,1683182276.0,5,4,3,6,37
28.0,4.0,24.0,0.0,1683182537.0,5,4,3,6,42
28.0,4.0,24.0,0.0,1683182797.0,5,4,3,6,46
28.0,4.0,24.0,0.0,1683183055.0,5,4,3,6,50
28.0,4.0,24.0,0.0,1683183318.0,5,4,3,6,55
28.0,4.0,24.0,0.0,1683183839.0,5,4,3,7,3
28.0,4.0,24.0,0.0,1683184104.0,5,4,3,7,8
28.0,4.0,24.0,0.0,1683184367.0,5,4,3,7,12
27.0,3.0,24.0,1.0,1683184630.0,5,4,3,7,17
27.0,3.0,24.0,1.0,1683184900.0,5,4,3,7,21
28.0,3.0,25.0,0.0,1683185161.0,5,4,3,7,26
28.0,3.0,25.0,0.0,1683185427.0,5,4,3,7,30
27.0,3.0,24.0,1.0,1683185956.0,5,4,3,7,39
28.0,3.0,25.0,0.0,1683186221.0,5,4,3,7,43
28.0,3.0,25.0,0.0,1683186487.0,5,4,3,7,48
28.0,3.0,25.0,0.0,1683186752.0,5,4,3,7,52
28.0,3.0,25.0,0.0,1683187015.0,5,4,3,7,56
28.0,3.0,25.0,0.0,1683187277.0,5,4,3,8,1
27.0,3.0,24.0,1.0,1683187539.0,5,4,3,8,5
28.0,2.0,26.0,0.0,1683188061.0,5,4,3,8,14
27.0,2.0,25.0,1.0,1683188325.0,5,4,3,8,18
26.0,2.0,24.0,2.0,1683188588.0,5,4,3,8,23
28.0,2.0,26.0,0.0,1683188849.0,5,4,3,8,27
28.0,2.0,26.0,0.0,1683189108.0,5,4,3,8,31
28.0,2.0,26.0,0.0,1683189370.0,5,4,3,8,36
28.0,2.0,26.0,0.0,1683189634.0,5,4,3,8,40
28.0,2.0,26.0,0.0,1683190166.0,5,4,3,8,49
27.0,1.0,26.0,0.0,1683190428.0,5,4,3,8,53
27.0,1.0,26.0,0.0,1683190694.0,5,4,3,8,58
28.0,1.0,27.0,0.0,1683190960.0,5,4,3,9,2
28.0,1.0,27.0,0.0,1683191224.0,5,4,3,9,7
28.0,1.0,27.0,0.0,1683191488.0,5,4,3,9,11
28.0,1.0,27.0,0.0,1683191751.0,5,4,3,9,15
28.0,1.0,27.0,0.0,1683192016.0,5,4,3,9,20
27.0,1.0,26.0,1.0,1683192543.0,5,4,3,9,29
27.0,1.0,26.0,1.0,1683192804.0,5,4,3,9,33
27.0,1.0,26.0,1.0,1683193102.0,5,4,3,9,38
27.0,1.0,26.0,1.0,1683193366.0,5,4,3,9,42
26.0,1.0,25.0,2.0,1683193629.0,5,4,3,9,47
26.0,1.0,25.0,2.0,1683193891.0,5,4,3,9,51
25.0,0.0,25.0,2.0,1683194154.0,5,4,3,9,55
25.0,1.0,24.0,3.0,1683194417.0,5,4,3,10,0
21.0,0.0,21.0,7.0,1683194687.0,5,4,3,10,4
20.0,0.0,20.0,8.0,1683195255.0,5,4,3,10,14
19.0,0.0,19.0,9.0,1683195520.0,5,4,3,10,18
19.0,0.0,19.0,8.0,1683195786.0,5,4,3,10,23
18.0,0.0,18.0,10.0,1683196054.0,5,4,3,10,27
16.0,0.0,16.0,12.0,1683196321.0,5,4,3,10,32
14.0,0.0,14.0,14.0,1683196588.0,5,4,3,10,36
14.0,0.0,14.0,14.0,1683196856.0,5,4,3,10,40
15.0,0.0,15.0,13.0,1683197126.0,5,4,3,10,45
14.0,0.0,14.0,14.0,1683197659.0,5,4,3,10,54
14.0,0.0,14.0,14.0,1683197922.0,5,4,3,10,58
11.0,0.0,11.0,17.0,1683198191.0,5,4,3,11,3
9.0,0.0,9.0,19.0,1683198454.0,5,4,3,11,7
10.0,0.0,10.0,18.0,1683198720.0,5,4,3,11,12
11.0,0.0,11.0,17.0,1683198987.0,5,4,3,11,16
12.0,0.0,12.0,16.0,1683199254.0,5,4,3,11,20
12.0,0.0,12.0,15.0,1683199520.0,5,4,3,11,25
13.0,0.0,13.0,14.0,1683200055.0,5,4,3,11,34
12.0,0.0,12.0,15.0,1683200322.0,5,4,3,11,38
8.0,0.0,8.0,19.0,1683200591.0,5,4,3,11,43
7.0,0.0,7.0,21.0,1683200856.0,5,4,3,11,47
6.0,0.0,6.0,22.0,1683201122.0,5,4,3,11,52
2.0,0.0,2.0,26.0,1683201391.0,5,4,3,11,56
3.0,0.0,3.0,24.0,1683201659.0,5,4,3,12,0
5.0,0.0,5.0,22.0,1683201925.0,5,4,3,12,5
7.0,0.0,7.0,21.0,1683202456.0,5,4,3,12,14
5.0,0.0,5.0,23.0,1683202726.0,5,4,3,12,18
3.0,0.0,3.0,25.0,1683202993.0,5,4,3,12,23
2.0,0.0,2.0,26.0,1683203260.0,5,4,3,12,27
0.0,0.0,0.0,28.0,1683203528.0,5,4,3,12,32
1.0,0.0,1.0,27.0,1683203792.0,5,4,3,12,36
0.0,0.0,0.0,28.0,1683204057.0,5,4,3,12,40
0.0,0.0,0.0,28.0,1683204326.0,5,4,3,12,45
0.0,0.0,0.0,27.0,1683204863.0,5,4,3,12,54
1.0,0.0,1.0,26.0,1683205131.0,5,4,3,12,58
3.0,0.0,3.0,25.0,1683205397.0,5,4,3,13,3
2.0,0.0,2.0,26.0,1683205661.0,5,4,3,13,7
2.0,0.0,2.0,26.0,1683205929.0,5,4,3,13,12
2.0,0.0,2.0,26.0,1683206195.0,5,4,3,13,16
3.0,0.0,3.0,25.0,1683206460.0,5,4,3,13,21
3.0,0.0,3.0,25.0,1683206726.0,5,4,3,13,25
2.0,0.0,2.0,26.0,1683207261.0,5,4,3,13,34
0.0,0.0,0.0,28.0,1683207529.0,5,4,3,13,38
2.0,0.0,2.0,26.0,1683207796.0,5,4,3,13,43
2.0,0.0,2.0,26.0,1683208064.0,5,4,3,13,47
1.0,0.0,1.0,27.0,1683208332.0,5,4,3,13,52
1.0,0.0,1.0,27.0,1683208599.0,5,4,3,13,56
4.0,0.0,4.0,24.0,1683208866.0,5,4,3,14,1
3.0,0.0,3.0,25.0,1683209135.0,5,4,3,14,5
2.0,0.0,2.0,26.0,1683209671.0,5,4,3,14,14
3.0,0.0,3.0,25.0,1683209940.0,5,4,3,14,19
0.0,0.0,0.0,28.0,1683210204.0,5,4,3,14,23
0.0,0.0,0.0,28.0,1683210473.0,5,4,3,14,27
0.0,0.0,0.0,28.0,1683210740.0,5,4,3,14,32
0.0,0.0,0.0,28.0,1683211007.0,5,4,3,14,36
0.0,0.0,0.0,28.0,1683211276.0,5,4,3,14,41
0.0,0.0,0.0,28.0,1683211542.0,5,4,3,14,45
1.0,0.0,1.0,27.0,1683212075.0,5,4,3,14,54
2.0,0.0,2.0,26.0,1683212339.0,5,4,3,14,58
3.0,0.0,3.0,25.0,1683212608.0,5,4,3,15,3
1.0,0.0,1.0,27.0,1683212874.0,5,4,3,15,7
0.0,0.0,0.0,28.0,1683213143.0,5,4,3,15,12
0.0,0.0,0.0,28.0,1683213409.0,5,4,3,15,16
0.0,0.0,0.0,28.0,1683213677.0,5,4,3,15,21
0.0,0.0,0.0,28.0,1683213945.0,5,4,3,15,25
0.0,0.0,0.0,28.0,1683214478.0,5,4,3,15,34
0.0,0.0,0.0,28.0,1683214744.0,5,4,3,15,39
0.0,0.0,0.0,28.0,1683215013.0,5,4,3,15,43
0.0,0.0,0.0,28.0,1683215278.0,5,4,3,15,47
0.0,0.0,0.0,28.0,1683215543.0,5,4,3,15,52
0.0,0.0,0.0,28.0,1683215814.0,5,4,3,15,56
0.0,0.0,0.0,28.0,1683216080.0,5,4,3,16,1
0.0,0.0,0.0,28.0,1683216345.0,5,4,3,16,5
0.0,0.0,0.0,28.0,1683216883.0,5,4,3,16,14
0.0,0.0,0.0,28.0,1683217151.0,5,4,3,16,19
0.0,0.0,0.0,28.0,1683217421.0,5,4,3,16,23
1.0,0.0,1.0,27.0,1683217689.0,5,4,3,16,28
0.0,0.0,0.0,28.0,1683217953.0,5,4,3,16,32
1.0,0.0,1.0,27.0,1683218219.0,5,4,3,16,36
2.0,0.0,2.0,26.0,1683218485.0,5,4,3,16,41
0.0,0.0,0.0,27.0,1683218752.0,5,4,3,16,45
1.0,0.0,1.0,27.0,1683219020.0,5,4,3,16,50
1.0,0.0,1.0,27.0,1683219550.0,5,4,3,16,59
1.0,0.0,1.0,27.0,1683219816.0,5,4,3,17,3
0.0,0.0,0.0,28.0,1683220083.0,5,4,3,17,8
1.0,0.0,1.0,27.0,1683220349.0,5,4,3,17,12
1.0,0.0,1.0,27.0,1683220615.0,5,4,3,17,16
0.0,0.0,0.0,28.0,1683220883.0,5,4,3,17,21
1.0,0.0,1.0,27.0,1683221149.0,5,4,3,17,25
0.0,0.0,0.0,28.0,1683221679.0,5,4,3,17,34
0.0,0.0,0.0,28.0,1683221981.0,5,4,3,17,39
0.0,0.0,0.0,28.0,1683222250.0,5,4,3,17,44
0.0,0.0,0.0,27.0,1683222510.0,5,4,3,17,48
1.0,0.0,1.0,26.0,1683222769.0,5,4,3,17,52
1.0,0.0,1.0,26.0,1683223027.0,5,4,3,17,57
0.0,0.0,0.0,27.0,1683223287.0,5,4,3,18,1
0.0,0.0,0.0,27.0,1683223548.0,5,4,3,18,5
0.0,0.0,0.0,27.0,1683223819.0,5,4,3,18,10
0.0,0.0,0.0,27.0,1683224353.0,5,4,3,18,19
0.0,0.0,0.0,27.0,1683224621.0,5,4,3,18,23
1.0,0.0,1.0,27.0,1683224890.0,5,4,3,18,28
1.0,0.0,1.0,27.0,1683225157.0,5,4,3,18,32
0.0,0.0,0.0,28.0,1683225426.0,5,4,3,18,37
0.0,0.0,0.0,28.0,1683225693.0,5,4,3,18,41
0.0,0.0,0.0,28.0,1683225961.0,5,4,3,18,46
0.0,0.0,0.0,28.0,1683226495.0,5,4,3,18,54
2.0,0.0,2.0,26.0,1683226761.0,5,4,3,18,59
0.0,0.0,0.0,28.0,1683227026.0,5,4,3,19,3
0.0,0.0,0.0,28.0,1683227292.0,5,4,3,19,8
0.0,0.0,0.0,28.0,1683227558.0,5,4,3,19,12
0.0,0.0,0.0,28.0,1683227825.0,5,4,3,19,17
0.0,0.0,0.0,28.0,1683228091.0,5,4,3,19,21
0.0,0.0,0.0,28.0,1683228361.0,5,4,3,19,26
0.0,0.0,0.0,28.0,1683228894.0,5,4,3,19,34
1.0,0.0,1.0,26.0,1683229162.0,5,4,3,19,39
1.0,0.0,1.0,26.0,1683229430.0,5,4,3,19,43
0.0,0.0,0.0,27.0,1683229699.0,5,4,3,19,48
1.0,0.0,1.0,27.0,1683229961.0,5,4,3,19,52
1.0,0.0,1.0,27.0,1683230226.0,5,4,3,19,57
2.0,0.0,2.0,26.0,1683230492.0,5,4,3,20,1
3.0,0.0,3.0,25.0,1683230758.0,5,4,3,20,5
2.0,0.0,2.0,26.0,1683231296.0,5,4,3,20,14
1.0,0.0,1.0,27.0,1683231561.0,5,4,3,20,19
1.0,0.0,1.0,27.0,1683231826.0,5,4,3,20,23
1.0,0.0,1.0,27.0,1683232094.0,5,4,3,20,28
1.0,0.0,1.0,27.0,1683232358.0,5,4,3,20,32
0.0,0.0,0.0,28.0,1683232625.0,5,4,3,20,37
0.0,0.0,0.0,28.0,1683232891.0,5,4,3,20,41
0.0,0.0,0.0,28.0,1683233159.0,5,4,3,20,45
2.0,0.0,2.0,26.0,1683233428.0,5,4,3,20,50
2.0,0.0,2.0,26.0,1683233961.0,5,4,3,20,59
0.0,0.0,0.0,28.0,1683234228.0,5,4,3,21,3
0.0,0.0,0.0,28.0,1683234495.0,5,4,3,21,8
0.0,0.0,0.0,28.0,1683234761.0,5,4,3,21,12
0.0,0.0,0.0,28.0,1683235026.0,5,4,3,21,17
0.0,0.0,0.0,28.0,1683235293.0,5,4,3,21,21
0.0,0.0,0.0,28.0,1683235561.0,5,4,3,21,26
0.0,0.0,0.0,28.0,1683235828.0,5,4,3,21,30
0.0,0.0,0.0,28.0,1683236361.0,5,4,3,21,39
