num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,last_reported,V1
0.0,0.0,0.0,26.0,1692307351.0,
0.0,0.0,0.0,26.0,1692307615.0,
0.0,0.0,0.0,26.0,1692307877.0,
0.0,0.0,0.0,26.0,1692308139.0,
0.0,0.0,0.0,26.0,1692308398.0,
0.0,0.0,0.0,26.0,1692308660.0,
0.0,0.0,0.0,26.0,1692309177.0,
0.0,0.0,0.0,26.0,1692309440.0,
0.0,0.0,0.0,26.0,1692309703.0,
0.0,0.0,0.0,26.0,1692309963.0,
0.0,0.0,0.0,26.0,1692310224.0,
0.0,0.0,0.0,26.0,1692310754.0,
2.0,0.0,2.0,24.0,1692311020.0,
2.0,0.0,2.0,24.0,1692311020.0,
2.0,0.0,2.0,24.0,1692311543.0,
1.0,0.0,1.0,25.0,1692311801.0,
1.0,0.0,1.0,25.0,1692312062.0,
1.0,0.0,1.0,25.0,1692312587.0,
1.0,0.0,1.0,25.0,1692312587.0,
1.0,0.0,1.0,25.0,1692312850.0,
1.0,0.0,1.0,25.0,1692313376.0,
1.0,0.0,1.0,25.0,1692313637.0,
1.0,0.0,1.0,25.0,1692313895.0,
1.0,0.0,1.0,25.0,1692314158.0,
1.0,0.0,1.0,25.0,1692314421.0,
1.0,0.0,1.0,25.0,1692314687.0,
1.0,0.0,1.0,25.0,1692315214.0,
1.0,0.0,1.0,25.0,1692315214.0,
1.0,0.0,1.0,25.0,1692315743.0,
1.0,0.0,1.0,25.0,1692316009.0,
1.0,0.0,1.0,25.0,1692316274.0,
1.0,0.0,1.0,25.0,1692316539.0,
1.0,0.0,1.0,25.0,1692316805.0,
1.0,0.0,1.0,25.0,1692317073.0,
1.0,0.0,1.0,25.0,1692317600.0,
1.0,0.0,1.0,25.0,1692317863.0,
1.0,0.0,1.0,25.0,1692318129.0,
1.0,0.0,1.0,25.0,1692318392.0,
1.0,0.0,1.0,25.0,1692318656.0,
1.0,0.0,1.0,25.0,1692318921.0,
1.0,0.0,1.0,25.0,1692319186.0,
1.0,0.0,1.0,25.0,1692319452.0,
1.0,0.0,1.0,25.0,1692319984.0,
1.0,0.0,1.0,25.0,1692320248.0,
1.0,0.0,1.0,25.0,1692320513.0,
1.0,0.0,1.0,25.0,1692320775.0,
1.0,0.0,1.0,25.0,1692321040.0,
1.0,0.0,1.0,25.0,1692321565.0,
1.0,0.0,1.0,25.0,1692321565.0,
1.0,0.0,1.0,25.0,1692322087.0,
1.0,0.0,1.0,25.0,1692322352.0,
1.0,0.0,1.0,25.0,1692322611.0,
1.0,0.0,1.0,25.0,1692322877.0,
1.0,0.0,1.0,25.0,1692323141.0,
1.0,0.0,1.0,25.0,1692323406.0,
1.0,0.0,1.0,25.0,1692323934.0,
1.0,0.0,1.0,25.0,1692324194.0,
1.0,0.0,1.0,25.0,1692324460.0,
1.0,0.0,1.0,25.0,1692324724.0,
1.0,0.0,1.0,25.0,1692324988.0,
1.0,0.0,1.0,25.0,1692325255.0,
1.0,0.0,1.0,25.0,1692325521.0,
1.0,0.0,1.0,25.0,1692325782.0,
1.0,0.0,1.0,25.0,1692326306.0,
1.0,0.0,1.0,25.0,1692326569.0,
1.0,0.0,1.0,25.0,1692326833.0,
1.0,0.0,1.0,25.0,1692327096.0,
1.0,0.0,1.0,25.0,1692327357.0,
1.0,0.0,1.0,25.0,1692327616.0,
1.0,0.0,1.0,25.0,1692327877.0,
1.0,0.0,1.0,25.0,1692328407.0,
1.0,0.0,1.0,25.0,1692328672.0,
1.0,0.0,1.0,25.0,1692328934.0,
1.0,0.0,1.0,25.0,1692329193.0,
1.0,0.0,1.0,25.0,1692329459.0,
1.0,0.0,1.0,25.0,1692329724.0,
1.0,0.0,1.0,25.0,1692330024.0,
1.0,0.0,1.0,25.0,1692330543.0,
1.0,0.0,1.0,25.0,1692330802.0,
1.0,0.0,1.0,25.0,1692331065.0,
1.0,0.0,1.0,25.0,1692331325.0,
1.0,0.0,1.0,25.0,1692331584.0,
1.0,0.0,1.0,25.0,1692331885.0,
1.0,0.0,1.0,25.0,1692332150.0,
1.0,0.0,1.0,25.0,1692332417.0,
1.0,0.0,1.0,25.0,1692332683.0,
1.0,0.0,1.0,25.0,1692333215.0,
1.0,0.0,1.0,25.0,1692333480.0,
1.0,0.0,1.0,25.0,1692333748.0,
1.0,0.0,1.0,25.0,1692334014.0,
1.0,0.0,1.0,25.0,1692334279.0,
2.0,0.0,2.0,24.0,1692334545.0,
2.0,0.0,2.0,24.0,1692334812.0,
2.0,0.0,2.0,24.0,1692335344.0,
2.0,0.0,2.0,24.0,1692335344.0,
2.0,0.0,2.0,24.0,1692335879.0,
2.0,0.0,2.0,24.0,1692336145.0,
2.0,0.0,2.0,24.0,1692336409.0,
2.0,0.0,2.0,24.0,1692336674.0,
2.0,0.0,2.0,24.0,1692336942.0,
2.0,0.0,2.0,24.0,1692337209.0,
2.0,0.0,2.0,24.0,1692337477.0,
2.0,0.0,2.0,24.0,1692338014.0,
2.0,0.0,2.0,24.0,1692338014.0,
3.0,0.0,3.0,23.0,1692338547.0,
3.0,0.0,3.0,23.0,1692338810.0,
4.0,0.0,4.0,22.0,1692339076.0,
4.0,0.0,4.0,22.0,1692339341.0,
4.0,0.0,4.0,22.0,1692339605.0,
4.0,0.0,4.0,22.0,1692339868.0,
3.0,0.0,3.0,23.0,1692340401.0,
3.0,0.0,3.0,23.0,1692340665.0,
3.0,0.0,3.0,23.0,1692340932.0,
3.0,0.0,3.0,23.0,1692341199.0,
3.0,0.0,3.0,23.0,1692341466.0,
3.0,0.0,3.0,23.0,1692341735.0,
4.0,0.0,4.0,22.0,1692341999.0,
4.0,0.0,4.0,22.0,1692342265.0,
4.0,0.0,4.0,22.0,1692342799.0,
5.0,0.0,5.0,21.0,1692343068.0,
5.0,0.0,5.0,21.0,1692343334.0,
5.0,0.0,5.0,21.0,1692343602.0,
5.0,0.0,5.0,21.0,1692343870.0,
5.0,0.0,5.0,21.0,1692344137.0,
5.0,0.0,5.0,21.0,1692344405.0,
6.0,0.0,6.0,20.0,1692344673.0,
6.0,0.0,6.0,20.0,1692345208.0,
7.0,0.0,7.0,19.0,1692345208.0,
8.0,0.0,8.0,18.0,1692345739.0,
8.0,0.0,8.0,18.0,1692346006.0,
10.0,0.0,10.0,16.0,1692346270.0,
10.0,0.0,10.0,16.0,1692346539.0,
10.0,0.0,10.0,16.0,1692346805.0,
10.0,0.0,10.0,16.0,1692347336.0,
11.0,0.0,11.0,15.0,1692347601.0,
10.0,0.0,10.0,16.0,1692347601.0,
11.0,0.0,11.0,15.0,1692348131.0,
11.0,0.0,11.0,15.0,1692348398.0,
10.0,0.0,10.0,16.0,1692348660.0,
11.0,0.0,11.0,15.0,1692348928.0,
11.0,0.0,11.0,15.0,1692349196.0,
11.0,0.0,11.0,15.0,1692349462.0,
11.0,0.0,11.0,15.0,1692349998.0,
11.0,0.0,11.0,15.0,1692349998.0,
11.0,0.0,11.0,15.0,1692350534.0,
11.0,0.0,11.0,15.0,1692350800.0,
11.0,0.0,11.0,15.0,1692351064.0,
11.0,0.0,11.0,15.0,1692351332.0,
11.0,0.0,11.0,15.0,1692351596.0,
11.0,0.0,11.0,15.0,1692351862.0,
11.0,0.0,11.0,15.0,1692352395.0,
11.0,0.0,11.0,15.0,1692352662.0,
11.0,0.0,11.0,15.0,1692352928.0,
11.0,0.0,11.0,15.0,1692353193.0,
11.0,0.0,11.0,15.0,1692353458.0,
11.0,0.0,11.0,15.0,1692353725.0,
11.0,0.0,11.0,15.0,1692353992.0,
11.0,0.0,11.0,15.0,1692354525.0,
11.0,0.0,11.0,15.0,1692354794.0,
11.0,0.0,11.0,15.0,1692355060.0,
11.0,0.0,11.0,15.0,1692355328.0,
11.0,0.0,11.0,15.0,1692355593.0,
11.0,0.0,11.0,15.0,1692355859.0,
11.0,0.0,11.0,15.0,1692356124.0,
11.0,0.0,11.0,15.0,1692356392.0,
11.0,0.0,11.0,15.0,1692356928.0,
11.0,0.0,11.0,15.0,1692357194.0,
11.0,0.0,11.0,15.0,1692357462.0,
11.0,0.0,11.0,15.0,1692357726.0,
10.0,0.0,10.0,16.0,1692357990.0,
10.0,0.0,10.0,16.0,1692358255.0,
10.0,0.0,10.0,16.0,1692358524.0,
10.0,0.0,10.0,16.0,1692358791.0,
10.0,0.0,10.0,16.0,1692359058.0,
10.0,0.0,10.0,16.0,1692359589.0,
10.0,0.0,10.0,16.0,1692359855.0,
10.0,0.0,10.0,16.0,1692360122.0,
10.0,0.0,10.0,16.0,1692360389.0,
10.0,0.0,10.0,16.0,1692360652.0,
10.0,0.0,10.0,16.0,1692361187.0,
10.0,0.0,10.0,16.0,1692361187.0,
10.0,0.0,10.0,16.0,1692361719.0,
10.0,0.0,10.0,16.0,1692361986.0,
10.0,0.0,10.0,16.0,1692362253.0,
10.0,0.0,10.0,16.0,1692362518.0,
9.0,0.0,9.0,17.0,1692362785.0,
8.0,0.0,8.0,18.0,1692363052.0,
6.0,0.0,6.0,20.0,1692363317.0,
6.0,0.0,6.0,20.0,1692363579.0,
6.0,0.0,6.0,20.0,1692363845.0,
6.0,0.0,6.0,20.0,1692364378.0,
4.0,0.0,4.0,22.0,1692364643.0,
3.0,0.0,3.0,23.0,1692364910.0,
4.0,0.0,4.0,22.0,1692365177.0,
4.0,0.0,4.0,22.0,1692365441.0,
4.0,0.0,4.0,22.0,1692365701.0,
4.0,0.0,4.0,22.0,1692365966.0,
4.0,0.0,4.0,22.0,1692366231.0,
3.0,0.0,3.0,23.0,1692366760.0,
3.0,0.0,3.0,23.0,1692367024.0,
3.0,0.0,3.0,23.0,1692367291.0,
3.0,0.0,3.0,23.0,1692367556.0,
2.0,0.0,2.0,24.0,1692367821.0,
2.0,0.0,2.0,24.0,1692368087.0,
2.0,0.0,2.0,24.0,1692368353.0,
2.0,0.0,2.0,24.0,1692368619.0,
2.0,0.0,2.0,24.0,1692369149.0,
2.0,0.0,2.0,24.0,1692369414.0,
2.0,0.0,2.0,24.0,1692369678.0,
2.0,0.0,2.0,24.0,1692369945.0,
2.0,0.0,2.0,24.0,1692370210.0,
2.0,0.0,2.0,24.0,1692370475.0,
2.0,0.0,2.0,24.0,1692371005.0,
2.0,0.0,2.0,24.0,1692371270.0,
2.0,0.0,2.0,24.0,1692371536.0,
2.0,0.0,2.0,24.0,1692371804.0,
0.0,0.0,0.0,26.0,1692372071.0,
0.0,0.0,0.0,26.0,1692372336.0,
0.0,0.0,0.0,26.0,1692372597.0,
0.0,0.0,0.0,26.0,1692373126.0,
0.0,0.0,0.0,26.0,1692373393.0,
1.0,0.0,1.0,25.0,1692373658.0,
1.0,0.0,1.0,25.0,1692373923.0,
0.0,0.0,0.0,26.0,1692374188.0,
0.0,0.0,0.0,26.0,1692374453.0,
0.0,0.0,0.0,26.0,1692374720.0,
0.0,0.0,0.0,26.0,1692374985.0,
0.0,0.0,0.0,26.0,1692375252.0,
0.0,0.0,0.0,26.0,1692375779.0,
0.0,0.0,0.0,26.0,1692376047.0,
0.0,0.0,0.0,26.0,1692376313.0,
0.0,0.0,0.0,26.0,1692376574.0,
0.0,0.0,0.0,26.0,1692376835.0,
0.0,0.0,0.0,26.0,1692377101.0,
0.0,0.0,0.0,26.0,1692377368.0,
0.0,0.0,0.0,26.0,1692377901.0,
0.0,0.0,0.0,26.0,1692378167.0,
0.0,0.0,0.0,26.0,1692378433.0,
0.0,0.0,0.0,26.0,1692378697.0,
0.0,0.0,0.0,26.0,1692378963.0,
0.0,0.0,0.0,26.0,1692379227.0,
0.0,0.0,0.0,26.0,1692379493.0,
0.0,0.0,0.0,26.0,1692380024.0,
0.0,0.0,0.0,26.0,1692380291.0,
0.0,0.0,0.0,26.0,1692380558.0,
0.0,0.0,0.0,26.0,1692380823.0,
0.0,0.0,0.0,26.0,1692381089.0,
0.0,0.0,0.0,26.0,1692381356.0,
0.0,0.0,0.0,26.0,1692381634.0,
0.0,0.0,0.0,26.0,1692381900.0,
0.0,0.0,0.0,26.0,1692382430.0,
0.0,0.0,0.0,26.0,1692382695.0,
0.0,0.0,0.0,26.0,1692382962.0,
4.0,3.0,1.0,21.0,1692383229.0,
9.0,8.0,1.0,16.0,1692383491.0,
8.0,7.0,1.0,17.0,1692383755.0,
8.0,7.0,1.0,17.0,1692384021.0,
8.0,7.0,1.0,17.0,1692384546.0,
8.0,7.0,1.0,17.0,1692384811.0,
8.0,7.0,1.0,17.0,1692385074.0,
8.0,7.0,1.0,17.0,1692385339.0,
8.0,7.0,1.0,17.0,1692385603.0,
8.0,7.0,1.0,17.0,1692385866.0,
8.0,7.0,1.0,17.0,1692386129.0,
7.0,6.0,1.0,17.0,1692386392.0,
7.0,7.0,0.0,18.0,1692386914.0,
7.0,7.0,0.0,18.0,1692387174.0,
7.0,7.0,0.0,18.0,1692387431.0,
7.0,7.0,0.0,18.0,1692387693.0,
7.0,7.0,0.0,18.0,1692387958.0,
7.0,7.0,0.0,18.0,1692388221.0,
7.0,7.0,0.0,18.0,1692388484.0,
7.0,7.0,0.0,18.0,1692389013.0,
7.0,7.0,0.0,18.0,1692389276.0,
7.0,7.0,0.0,18.0,1692389539.0,
7.0,7.0,0.0,18.0,1692389804.0,
7.0,7.0,0.0,18.0,1692390068.0,
7.0,7.0,0.0,18.0,1692390334.0,
7.0,7.0,0.0,18.0,1692390599.0,
7.0,7.0,0.0,18.0,1692391122.0,
7.0,7.0,0.0,18.0,1692391383.0,
7.0,7.0,0.0,18.0,1692391645.0,
7.0,7.0,0.0,18.0,1692391910.0,
7.0,7.0,0.0,18.0,1692392171.0,
7.0,7.0,0.0,18.0,1692392437.0,
7.0,7.0,0.0,18.0,1692392963.0,
7.0,7.0,0.0,18.0,1692392963.0,
7.0,7.0,0.0,18.0,1692393223.0,
7.0,7.0,0.0,18.0,1692393749.0,
7.0,7.0,0.0,18.0,1692394008.0,
7.0,7.0,0.0,18.0,1692394271.0,
7.0,7.0,0.0,18.0,1692394533.0,
7.0,7.0,0.0,18.0,1692394797.0,
7.0,7.0,0.0,18.0,1692395323.0,
7.0,7.0,0.0,18.0,1692395588.0,
7.0,7.0,0.0,18.0,1692395588.0,
7.0,7.0,0.0,18.0,1692396118.0,
7.0,7.0,0.0,18.0,1692396386.0,
7.0,7.0,0.0,18.0,1692396647.0,
7.0,7.0,0.0,18.0,1692396910.0,
7.0,7.0,0.0,18.0,1692397178.0,
7.0,7.0,0.0,18.0,1692397445.0,
7.0,7.0,0.0,18.0,1692397973.0,
7.0,7.0,0.0,18.0,1692398239.0,
7.0,7.0,0.0,18.0,1692398504.0,
7.0,7.0,0.0,18.0,1692398770.0,
7.0,7.0,0.0,18.0,1692399037.0,
7.0,7.0,0.0,18.0,1692399303.0,
7.0,7.0,0.0,18.0,1692399566.0,
7.0,7.0,0.0,18.0,1692399828.0,
7.0,7.0,0.0,18.0,1692400358.0,
10.0,7.0,3.0,15.0,1692400625.0,
10.0,7.0,3.0,15.0,1692400890.0,
10.0,7.0,3.0,15.0,1692401154.0,
9.0,7.0,2.0,16.0,1692401422.0,
9.0,7.0,2.0,16.0,1692401949.0,
9.0,7.0,2.0,16.0,1692402214.0,
8.0,7.0,1.0,17.0,1692402214.0,
8.0,7.0,1.0,17.0,1692402745.0,
8.0,7.0,1.0,17.0,1692403009.0,
8.0,7.0,1.0,17.0,1692403274.0,
8.0,7.0,1.0,17.0,1692403539.0,
8.0,7.0,1.0,17.0,1692403803.0,
8.0,7.0,1.0,17.0,1692404069.0,
8.0,7.0,1.0,17.0,1692404602.0,
8.0,7.0,1.0,17.0,1692404866.0,
8.0,7.0,1.0,17.0,1692405132.0,
8.0,7.0,1.0,17.0,1692405395.0,
8.0,7.0,1.0,17.0,1692405660.0,
8.0,7.0,1.0,17.0,1692405926.0,
8.0,7.0,1.0,17.0,1692406190.0,
8.0,7.0,1.0,17.0,1692406455.0,
8.0,7.0,1.0,17.0,1692406987.0,
8.0,7.0,1.0,17.0,1692406987.0,
8.0,7.0,1.0,17.0,1692407519.0,
8.0,7.0,1.0,17.0,1692407782.0,
8.0,7.0,1.0,17.0,1692408049.0,
8.0,7.0,1.0,17.0,1692408576.0,
8.0,7.0,1.0,17.0,1692408576.0,
8.0,7.0,1.0,17.0,1692409107.0,
8.0,7.0,1.0,17.0,1692409376.0,
8.0,7.0,1.0,17.0,1692409645.0,
8.0,7.0,1.0,17.0,1692409912.0,
9.0,7.0,2.0,16.0,1692410178.0,
9.0,7.0,2.0,16.0,1692410444.0,
9.0,7.0,2.0,16.0,1692410710.0,
9.0,7.0,2.0,16.0,1692410974.0,
9.0,7.0,2.0,16.0,1692411504.0,
9.0,7.0,2.0,16.0,1692411769.0,
9.0,7.0,2.0,16.0,1692412034.0,
9.0,7.0,2.0,16.0,1692412299.0,
9.0,7.0,2.0,16.0,1692412566.0,
9.0,7.0,2.0,16.0,1692412832.0,
9.0,7.0,2.0,16.0,1692413094.0,
9.0,7.0,2.0,16.0,1692413356.0,
9.0,7.0,2.0,16.0,1692413619.0,
9.0,7.0,2.0,16.0,1692414147.0,
9.0,7.0,2.0,16.0,1692414413.0,
9.0,7.0,2.0,16.0,1692414678.0,
9.0,7.0,2.0,16.0,1692414941.0,
9.0,7.0,2.0,16.0,1692415206.0,
9.0,7.0,2.0,16.0,1692415472.0,
9.0,7.0,2.0,16.0,1692415740.0,
9.0,7.0,2.0,16.0,1692416007.0,
9.0,7.0,2.0,16.0,1692416537.0,
9.0,7.0,2.0,16.0,1692416804.0,
9.0,7.0,2.0,16.0,1692417068.0,
9.0,7.0,2.0,16.0,1692417335.0,
9.0,7.0,2.0,16.0,1692417602.0,
9.0,7.0,2.0,16.0,1692417870.0,
9.0,7.0,2.0,16.0,1692418138.0,
9.0,7.0,2.0,16.0,1692418699.0,
9.0,7.0,2.0,16.0,1692418960.0,
9.0,7.0,2.0,16.0,1692419220.0,
9.0,7.0,2.0,16.0,1692419481.0,
9.0,7.0,2.0,16.0,1692419742.0,
9.0,7.0,2.0,16.0,1692420004.0,
9.0,7.0,2.0,16.0,1692420573.0,
9.0,7.0,2.0,16.0,1692420573.0,
9.0,7.0,2.0,16.0,1692421106.0,
9.0,7.0,2.0,16.0,1692421371.0,
9.0,7.0,2.0,16.0,1692421640.0,
9.0,7.0,2.0,16.0,1692421907.0,
8.0,7.0,1.0,17.0,1692422172.0,
8.0,7.0,1.0,17.0,1692422438.0,
8.0,7.0,1.0,17.0,1692422704.0,
8.0,7.0,1.0,17.0,1692422968.0,
8.0,7.0,1.0,17.0,1692423234.0,
7.0,7.0,0.0,18.0,1692423764.0,
7.0,7.0,0.0,18.0,1692424030.0,
7.0,7.0,0.0,18.0,1692424295.0,
7.0,7.0,0.0,18.0,1692424560.0,
7.0,7.0,0.0,18.0,1692424825.0,
7.0,7.0,0.0,18.0,1692425357.0,
7.0,7.0,0.0,18.0,1692425357.0,
7.0,7.0,0.0,18.0,1692425888.0,
7.0,7.0,0.0,18.0,1692426156.0,
7.0,7.0,0.0,18.0,1692426424.0,
7.0,7.0,0.0,18.0,1692426688.0,
7.0,7.0,0.0,18.0,1692426955.0,
7.0,7.0,0.0,18.0,1692427221.0,
7.0,7.0,0.0,18.0,1692427482.0,
7.0,7.0,0.0,18.0,1692428010.0,
7.0,7.0,0.0,18.0,1692428010.0,
7.0,7.0,0.0,18.0,1692428541.0,
7.0,7.0,0.0,18.0,1692428805.0,
7.0,7.0,0.0,18.0,1692429069.0,
7.0,7.0,0.0,18.0,1692429338.0,
7.0,7.0,0.0,18.0,1692429603.0,
7.0,7.0,0.0,18.0,1692430133.0,
7.0,7.0,0.0,18.0,1692430397.0,
7.0,7.0,0.0,18.0,1692430397.0,
7.0,7.0,0.0,18.0,1692430928.0,
7.0,7.0,0.0,18.0,1692431194.0,
8.0,7.0,1.0,17.0,1692431459.0,
9.0,7.0,2.0,16.0,1692431724.0,
9.0,7.0,2.0,16.0,1692431987.0,
9.0,7.0,2.0,16.0,1692432255.0,
10.0,7.0,3.0,15.0,1692432782.0,
11.0,7.0,4.0,14.0,1692433047.0,
11.0,7.0,4.0,14.0,1692433314.0,
12.0,7.0,5.0,13.0,1692433580.0,
12.0,7.0,5.0,13.0,1692433842.0,
12.0,7.0,5.0,13.0,1692434108.0,
11.0,6.0,5.0,13.0,1692434374.0,
12.0,7.0,5.0,13.0,1692434907.0,
12.0,7.0,5.0,13.0,1692435174.0,
12.0,7.0,5.0,13.0,1692435439.0,
13.0,7.0,6.0,12.0,1692435708.0,
12.0,7.0,5.0,13.0,1692435974.0,
13.0,7.0,6.0,12.0,1692436240.0,
13.0,7.0,6.0,12.0,1692436772.0,
13.0,7.0,6.0,12.0,1692436772.0,
13.0,7.0,6.0,12.0,1692437037.0,
13.0,7.0,6.0,12.0,1692437569.0,
12.0,7.0,5.0,13.0,1692437835.0,
12.0,7.0,5.0,13.0,1692438098.0,
12.0,7.0,5.0,13.0,1692438365.0,
12.0,7.0,5.0,13.0,1692438631.0,
11.0,7.0,4.0,14.0,1692439166.0,
18.0,10.0,8.0,8.0,1692439166.0,
18.0,10.0,8.0,8.0,1692439434.0,
18.0,10.0,8.0,8.0,1692439968.0,
18.0,10.0,8.0,8.0,1692440236.0,
19.0,10.0,9.0,7.0,1692440502.0,
19.0,10.0,9.0,7.0,1692440764.0,
18.0,10.0,8.0,8.0,1692441028.0,
18.0,10.0,8.0,8.0,1692441295.0,
17.0,10.0,7.0,9.0,1692441829.0,
17.0,10.0,7.0,9.0,1692441829.0,
17.0,10.0,7.0,9.0,1692442362.0,
17.0,10.0,7.0,9.0,1692442627.0,
17.0,10.0,7.0,9.0,1692442893.0,
16.0,10.0,6.0,10.0,1692443160.0,
16.0,10.0,6.0,10.0,1692443428.0,
16.0,10.0,6.0,10.0,1692443693.0,
15.0,10.0,5.0,11.0,1692444222.0,
15.0,10.0,5.0,11.0,1692444485.0,
14.0,10.0,4.0,12.0,1692444749.0,
14.0,10.0,4.0,12.0,1692445011.0,
14.0,10.0,4.0,12.0,1692445277.0,
14.0,10.0,4.0,12.0,1692445543.0,
14.0,10.0,4.0,12.0,1692445809.0,
14.0,10.0,4.0,12.0,1692446339.0,
13.0,10.0,3.0,13.0,1692446604.0,
13.0,10.0,3.0,13.0,1692446871.0,
14.0,10.0,4.0,12.0,1692447139.0,
14.0,10.0,4.0,12.0,1692447402.0,
14.0,10.0,4.0,12.0,1692447667.0,
14.0,10.0,4.0,12.0,1692447932.0,
13.0,10.0,3.0,13.0,1692448197.0,
13.0,10.0,3.0,13.0,1692448464.0,
13.0,10.0,3.0,13.0,1692448995.0,
13.0,10.0,3.0,13.0,1692448995.0,
13.0,10.0,3.0,13.0,1692449529.0,
13.0,10.0,3.0,13.0,1692449795.0,
13.0,10.0,3.0,13.0,1692450062.0,
13.0,10.0,3.0,13.0,1692450327.0,
13.0,10.0,3.0,13.0,1692450593.0,
14.0,10.0,4.0,12.0,1692451128.0,
14.0,10.0,4.0,12.0,1692451394.0,
14.0,10.0,4.0,12.0,1692451660.0,
14.0,10.0,4.0,12.0,1692451927.0,
14.0,10.0,4.0,12.0,1692452194.0,
14.0,10.0,4.0,12.0,1692452459.0,
14.0,10.0,4.0,12.0,1692452724.0,
14.0,10.0,4.0,12.0,1692452992.0,
14.0,10.0,4.0,12.0,1692453524.0,
14.0,10.0,4.0,12.0,1692453791.0,
14.0,10.0,4.0,12.0,1692454055.0,
14.0,10.0,4.0,12.0,1692454320.0,
14.0,10.0,4.0,12.0,1692454584.0,
14.0,10.0,4.0,12.0,1692454888.0,
14.0,10.0,4.0,12.0,1692455153.0,
14.0,10.0,4.0,12.0,1692455418.0,
14.0,10.0,4.0,12.0,1692455950.0,
14.0,10.0,4.0,12.0,1692455950.0,
14.0,10.0,4.0,12.0,1692456216.0,
13.0,10.0,3.0,13.0,1692456746.0,
12.0,10.0,2.0,14.0,1692457012.0,
12.0,10.0,2.0,14.0,1692457279.0,
12.0,10.0,2.0,14.0,1692457545.0,
12.0,10.0,2.0,14.0,1692457813.0,
11.0,9.0,2.0,15.0,1692458078.0,
10.0,9.0,1.0,16.0,1692458609.0,
10.0,9.0,1.0,16.0,1692458609.0,
10.0,9.0,1.0,16.0,1692459144.0,
9.0,9.0,0.0,17.0,1692459410.0,
9.0,9.0,0.0,17.0,1692459679.0,
9.0,9.0,0.0,17.0,1692459947.0,
9.0,9.0,0.0,17.0,1692460214.0,
9.0,9.0,0.0,17.0,1692460746.0,
9.0,9.0,0.0,17.0,1692461011.0,
9.0,9.0,0.0,17.0,1692461011.0,
9.0,9.0,0.0,17.0,1692461539.0,
9.0,9.0,0.0,17.0,1692461803.0,
9.0,9.0,0.0,17.0,1692462070.0,
9.0,9.0,0.0,17.0,1692462336.0,
9.0,9.0,0.0,17.0,1692462603.0,
9.0,9.0,0.0,17.0,1692463135.0,
10.0,9.0,1.0,16.0,1692463403.0,
10.0,9.0,1.0,16.0,1692463669.0,
10.0,9.0,1.0,16.0,1692463936.0,
10.0,9.0,1.0,16.0,1692464201.0,
10.0,9.0,1.0,16.0,1692464468.0,
10.0,9.0,1.0,16.0,1692464733.0,
11.0,9.0,2.0,15.0,1692465001.0,
11.0,9.0,2.0,15.0,1692465533.0,
11.0,9.0,2.0,15.0,1692465800.0,
11.0,9.0,2.0,15.0,1692465800.0,
11.0,9.0,2.0,15.0,1692466334.0,
11.0,9.0,2.0,15.0,1692466600.0,
11.0,9.0,2.0,15.0,1692466866.0,
11.0,9.0,2.0,15.0,1692467132.0,
11.0,9.0,2.0,15.0,1692467397.0,
11.0,9.0,2.0,15.0,1692467664.0,
11.0,9.0,2.0,15.0,1692468197.0,
11.0,9.0,2.0,15.0,1692468197.0,
11.0,9.0,2.0,15.0,1692468734.0,
11.0,9.0,2.0,15.0,1692469000.0,
11.0,9.0,2.0,15.0,1692469265.0,
11.0,9.0,2.0,15.0,1692469531.0,
11.0,9.0,2.0,15.0,1692469797.0,
11.0,9.0,2.0,15.0,1692470328.0,
11.0,9.0,2.0,15.0,1692470592.0,
11.0,9.0,2.0,15.0,1692470592.0,
11.0,9.0,2.0,15.0,1692471126.0,
11.0,9.0,2.0,15.0,1692471392.0,
11.0,9.0,2.0,15.0,1692471658.0,
11.0,9.0,2.0,15.0,1692471924.0,
11.0,9.0,2.0,15.0,1692472192.0,
11.0,9.0,2.0,15.0,1692472725.0,
11.0,9.0,2.0,15.0,1692472994.0,
11.0,9.0,2.0,15.0,1692473260.0,
11.0,9.0,2.0,15.0,1692473526.0,
11.0,9.0,2.0,15.0,1692473790.0,
11.0,9.0,2.0,15.0,1692474058.0,
11.0,9.0,2.0,15.0,1692474590.0,
11.0,9.0,2.0,15.0,1692474590.0,
10.0,9.0,1.0,16.0,1692475122.0,
10.0,9.0,1.0,16.0,1692475386.0,
10.0,9.0,1.0,16.0,1692475654.0,
10.0,9.0,1.0,16.0,1692475920.0,
10.0,9.0,1.0,16.0,1692476186.0,
10.0,9.0,1.0,16.0,1692476452.0,
10.0,9.0,1.0,16.0,1692476984.0,
10.0,9.0,1.0,16.0,1692476984.0,
10.0,9.0,1.0,16.0,1692477516.0,
10.0,9.0,1.0,16.0,1692477781.0,
10.0,9.0,1.0,16.0,1692478045.0,
10.0,9.0,1.0,16.0,1692478309.0,
10.0,9.0,1.0,16.0,1692478574.0,
10.0,9.0,1.0,16.0,1692478841.0,
10.0,9.0,1.0,16.0,1692479109.0,
10.0,9.0,1.0,16.0,1692479377.0,
10.0,9.0,1.0,16.0,1692479643.0,
10.0,9.0,1.0,16.0,1692480172.0,
10.0,9.0,1.0,16.0,1692480439.0,
10.0,9.0,1.0,16.0,1692480706.0,
10.0,9.0,1.0,16.0,1692480971.0,
10.0,9.0,1.0,16.0,1692481236.0,
